,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2],PV_Süd [W],PV_West [W],PV_Ost [W],PV - Vorhanden [W]
2022-01-01 14:00:00,2.3,1015.0,290.9,5.0,2.0,87.6,43.2,63.9,150.4,47.7,155.5,33149.28156577305,44109.11943755706,12737.641909228187,9.248596377421512
2022-01-01 14:15:00,2.3,1015.0,291.6,4.8,2.0,87.9,37.2,59.4,79.9,55.4,140.0,13761.17475880505,18934.132682982137,8172.222084710094,3.8393456814689406
2022-01-01 14:30:00,2.3,1015.0,291.7,4.7,2.2,88.0,30.1,52.8,64.4,59.4,122.8,11590.516375613286,17011.576295828567,6475.832636277086,3.2337354748171268
2022-01-01 14:45:00,2.2,1015.0,290.9,4.8,2.7,88.0,21.9,43.8,69.3,49.5,104.0,14407.412846166864,23714.47369063554,6050.888912216909,4.0196450711213965
2022-01-01 15:00:00,2.1,1015.0,290.1,4.8,3.2,88.0,13.6,34.8,49.8,40.2,84.0,9326.231835772162,16833.537545069878,4090.0139052071227,2.60200372065904
2022-01-01 15:15:00,2.0,1015.0,289.4,4.9,3.7,88.0,5.4,25.8,21.1,20.9,63.0,2532.5300009633625,4610.309211213262,1624.9199894857143,0.706571807480885
2022-01-01 15:30:00,2.0,1015.0,290.5,4.9,4.0,88.1,0.9,18.5,12.0,11.9,41.4,0.0,0.0,0.0,0.0
2022-01-01 15:45:00,2.0,1015.0,293.8,4.9,4.0,88.4,0.6,13.3,5.1,5.0,20.1,0.0,0.0,0.0,0.0
2022-01-01 16:00:00,2.0,1015.0,297.0,4.9,4.0,88.6,0.4,8.1,0.0,0.0,2.7,0.0,0.0,0.0,0.0
2022-01-01 16:15:00,2.0,1015.0,300.3,4.9,4.0,88.9,0.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:30:00,2.0,1015.1,300.8,4.9,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:45:00,1.9,1015.4,298.3,4.8,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:00:00,1.8,1015.6,295.8,4.7,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:15:00,1.7,1015.9,293.3,4.6,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:30:00,1.7,1016.0,292.1,4.5,3.9,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:45:00,1.7,1016.0,292.4,4.6,3.6,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00,1.6,1016.0,292.6,4.6,3.4,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:15:00,1.6,1016.0,292.9,4.7,3.1,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:30:00,1.6,1016.0,295.3,4.6,3.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:45:00,1.5,1016.0,300.3,4.3,3.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00,1.4,1016.0,305.3,4.0,3.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:15:00,1.3,1016.0,310.3,3.7,3.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:30:00,1.3,1016.1,310.8,3.6,3.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:45:00,1.3,1016.4,306.0,3.7,3.4,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,1.3,1016.6,301.3,3.8,3.6,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:15:00,1.3,1016.9,296.5,3.9,3.9,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:30:00,1.4,1017.0,293.1,4.0,4.1,89.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:45:00,1.5,1017.0,291.1,4.1,4.4,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,1.7,1017.0,289.1,4.2,4.6,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:15:00,1.8,1017.0,287.1,4.3,4.9,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:30:00,1.9,1017.0,287.2,4.3,5.2,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:45:00,1.8,1017.0,289.7,4.2,5.7,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,1.8,1017.0,292.2,4.1,6.2,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:15:00,1.7,1017.0,294.7,4.0,6.7,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:30:00,1.7,1017.0,294.9,4.0,7.1,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:45:00,1.7,1017.0,292.7,4.0,7.4,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,1.6,1017.0,290.5,4.1,7.6,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:15:00,1.6,1017.0,288.2,4.1,7.9,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:30:00,1.6,1017.0,288.6,4.1,7.9,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:45:00,1.5,1017.0,292.1,4.1,7.6,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,1.5,1017.0,295.6,4.1,7.4,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:15:00,1.4,1017.0,299.1,4.1,7.1,90.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,1.4,1017.0,300.2,4.1,7.1,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:45:00,1.5,1017.0,298.4,4.0,7.4,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,1.6,1017.0,296.7,3.9,7.6,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,1.7,1017.0,294.9,3.8,7.9,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,1.8,1017.0,295.4,3.8,8.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,1.8,1017.0,298.4,3.9,8.0,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,1.8,1017.0,301.4,4.0,8.0,90.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,1.8,1017.0,304.4,4.1,8.0,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:30:00,1.8,1017.0,309.1,3.9,7.9,89.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,1.8,1017.0,315.9,3.6,7.6,89.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,1.8,1017.0,322.7,3.3,7.4,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,1.8,1017.0,329.4,3.0,7.1,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,1.8,1017.0,330.7,2.8,7.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,1.9,1017.0,325.7,2.7,7.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,2.0,1017.0,320.7,2.7,7.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,2.1,1017.0,315.7,2.6,7.0,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,2.1,1017.0,314.1,2.7,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,2.0,1017.0,316.3,2.9,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,2.0,1017.0,318.5,3.0,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,1.9,1017.0,320.8,3.2,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,1.9,1017.0,320.9,3.3,6.9,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,1.8,1017.0,318.7,3.4,6.6,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,1.8,1017.0,316.5,3.5,6.4,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,1.7,1017.0,314.2,3.6,6.1,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,1.7,1017.1,313.3,3.7,5.9,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,1.7,1017.4,314.1,3.6,5.6,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,1.6,1017.6,314.9,3.5,5.4,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,1.6,1017.9,315.6,3.4,5.1,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,1.5,1018.0,314.7,3.3,4.9,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,1.4,1018.0,312.0,3.2,4.6,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,1.3,1018.0,309.2,3.1,4.4,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,1.2,1018.0,306.5,3.0,4.1,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,1.1,1018.0,303.9,2.9,4.1,90.0,1.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,1.2,1018.0,301.7,3.0,4.4,90.0,3.7,10.6,0.0,0.0,3.7,0.0,0.0,0.0,0.0
2022-01-02 09:00:00,1.3,1018.0,299.5,3.0,4.6,90.0,6.2,17.9,23.8,21.0,22.1,2094.2723204335234,2626.7144357979787,2437.4016836683945,0.5842986176839013
2022-01-02 09:15:00,1.4,1018.0,297.2,3.1,4.9,90.0,8.7,25.1,31.9,19.4,43.5,3046.554172961012,3821.101844052794,3545.707116553494,0.8499837268496928
2022-01-02 09:30:00,1.5,1018.1,294.6,3.1,5.0,89.9,11.7,32.5,30.2,29.5,65.1,2843.684206203396,3566.6547671025637,3309.598567671749,0.7933833315765907
2022-01-02 09:45:00,1.6,1018.4,291.6,3.1,5.0,89.6,15.5,40.0,70.1,41.3,86.2,9094.114261910916,9042.645865900897,9085.259036103502,2.5372432899242288
2022-01-02 10:00:00,1.7,1018.6,288.6,3.0,5.0,89.4,19.3,47.5,77.4,45.6,106.2,10078.553148331002,10204.648935956979,9980.028576543607,2.8119001599584297
2022-01-02 10:15:00,1.8,1018.9,285.6,3.0,5.0,89.1,23.0,55.0,58.4,55.7,125.0,6543.228679225648,7672.126244960727,7181.296093862803,1.8255503045897044
2022-01-02 10:30:00,1.8,1019.0,281.8,3.0,5.1,89.0,25.0,61.9,63.8,61.6,142.1,7281.880522072896,8491.9936125785,7887.225196387431,2.0316329837686813
2022-01-02 10:45:00,1.7,1019.0,277.0,2.9,5.4,89.0,25.0,68.2,136.5,72.1,157.6,20902.976245236117,19446.388547791914,17310.459076119718,5.831896839014052
2022-01-02 11:00:00,1.7,1019.0,272.3,2.8,5.6,89.0,25.0,74.4,160.2,55.2,171.1,25802.829116439505,23624.314473968985,19759.292571789156,7.198947929536027
2022-01-02 11:15:00,1.6,1019.0,267.5,2.7,5.9,89.0,25.0,80.7,158.2,65.9,182.5,24943.329483081256,23827.21751429452,19048.59898973086,6.959148910673436
2022-01-02 11:30:00,1.6,1019.0,265.9,2.7,6.0,88.9,22.9,84.2,52.3,43.3,191.8,5436.780843177628,6819.013260934653,6327.552845732155,1.5168531333410415
2022-01-02 11:45:00,1.7,1019.0,267.9,2.7,6.0,88.6,18.4,84.7,65.3,63.5,198.8,7296.568855711135,8854.042033832358,7965.4847849306925,2.035731005290126
2022-01-02 12:00:00,1.7,1019.0,269.9,2.7,6.0,88.4,13.9,85.2,64.0,61.2,203.6,7116.131970448228,8680.085160299093,7773.868110117609,1.9853894037659838
2022-01-02 12:15:00,1.8,1019.0,271.9,2.7,6.0,88.1,9.4,85.7,104.8,94.4,205.9,13925.924127134971,15827.428566762868,12155.292158610499,3.885310490935334
2022-01-02 12:30:00,1.8,1019.0,273.9,2.7,5.9,88.0,9.3,85.5,92.7,90.0,205.9,11883.809912624674,13872.425287573227,10867.560283169229,3.3155639011298526
2022-01-02 12:45:00,1.7,1019.0,275.9,2.7,5.6,88.0,14.3,84.5,110.4,91.7,203.5,15376.106055169923,17727.204332821297,12508.56996222751,4.289908922416104
2022-01-02 13:00:00,1.7,1019.0,277.9,2.8,5.4,88.0,19.3,83.5,181.3,69.9,198.7,32400.73104455839,36071.482277317795,17395.10915060981,9.03975198285789
2022-01-02 13:15:00,1.6,1019.0,279.9,2.8,5.1,88.0,24.3,82.5,118.4,80.6,191.7,18004.04818650912,21291.747987247683,12813.151028063245,5.0231005612078174
2022-01-02 13:30:00,1.6,1019.0,282.3,2.9,5.2,88.0,24.2,78.3,42.8,42.2,182.3,4385.0773224905315,5491.42109209034,5002.430798159251,1.223429538255013
2022-01-02 13:45:00,1.7,1019.0,285.0,3.1,5.7,88.0,18.2,70.3,93.5,67.5,170.8,14141.620060651136,17737.74715935847,10132.830713533884,3.945489310358132
2022-01-02 14:00:00,1.8,1019.0,287.8,3.4,6.2,88.0,12.2,62.3,93.6,61.3,157.3,15407.205352100946,20113.224712784435,9753.935508575883,4.2985855763691
2022-01-02 14:15:00,1.9,1019.0,290.5,3.6,6.7,88.0,6.2,54.3,42.5,41.4,141.8,4997.724789916618,6500.1069801682,4718.6304575396825,1.3943571988328427
2022-01-02 14:30:00,1.9,1019.0,291.9,3.7,6.9,88.1,2.7,46.1,38.5,36.6,124.6,4799.176148887786,6529.166447793054,4127.912032971326,1.338962446505625
2022-01-02 14:45:00,1.7,1019.0,291.6,3.7,6.6,88.4,1.9,37.9,37.4,36.2,105.8,5065.52095255518,7455.373598047922,3793.717291910553,1.4132722194476335
2022-01-02 15:00:00,1.5,1019.0,291.4,3.6,6.4,88.6,1.1,29.7,26.1,25.9,85.8,3109.8022688827014,4803.358144357202,2422.8020272106664,0.8676298441466699
2022-01-02 15:15:00,1.3,1019.0,291.1,3.6,6.1,88.9,0.4,21.4,17.9,17.3,64.7,1856.74322196182,3173.0245543989786,1373.5042526533912,0.5180283802641611
2022-01-02 15:30:00,1.2,1019.0,289.7,3.6,6.1,89.1,0.0,15.0,15.7,15.4,43.1,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,1.2,1019.0,287.0,3.6,6.4,89.4,0.0,10.8,8.3,8.2,21.7,0.0,0.0,0.0,0.0
2022-01-02 16:00:00,1.3,1019.0,284.2,3.6,6.6,89.6,0.0,6.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,1.3,1019.0,281.5,3.6,6.9,89.9,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,1.3,1019.0,282.7,3.5,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,1.3,1019.0,288.4,3.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,1.4,1019.0,294.2,3.1,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,1.4,1019.0,299.9,2.9,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,1.4,1019.0,301.4,2.8,6.9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,1.4,1019.0,297.9,2.9,6.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,1.4,1019.0,294.4,3.0,6.4,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,1.4,1019.0,290.9,3.1,6.1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,1.4,1019.1,289.0,3.1,5.9,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,1.3,1019.4,289.0,3.0,5.6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
