,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2],PV_Süd [W],PV_West [W],PV_Ost [W],PV - Vorhanden [W]
2022-01-01 00:00:00,3.1,1022.0,165.0,1.9,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:15:00,3.1,1022.0,165.0,1.9,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:30:00,3.1,1022.0,167.0,1.9,6.1,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:45:00,3.2,1022.0,171.2,1.8,6.4,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:00:00,3.3,1022.0,175.5,1.8,6.6,91.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:15:00,3.4,1022.0,179.7,1.7,6.9,92.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:30:00,3.4,1021.9,183.3,1.7,7.1,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:45:00,3.5,1021.6,186.0,1.7,7.4,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:00:00,3.6,1021.4,188.8,1.6,7.6,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:15:00,3.7,1021.1,191.5,1.6,7.9,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:30:00,3.7,1021.0,193.3,1.6,8.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:45:00,3.7,1021.0,194.1,1.7,8.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00,3.8,1021.0,194.9,1.7,8.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:15:00,3.8,1021.0,195.6,1.8,8.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:30:00,3.8,1021.0,196.1,1.8,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:45:00,3.8,1021.0,196.4,1.8,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:00:00,3.9,1021.0,196.6,1.9,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:15:00,3.9,1021.0,196.9,1.9,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:30:00,3.9,1020.9,197.3,1.9,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:45:00,3.9,1020.6,198.1,1.9,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:00:00,4.0,1020.4,198.9,2.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:15:00,4.0,1020.1,199.6,2.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:30:00,4.0,1020.0,200.0,2.0,8.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:45:00,4.1,1020.0,200.0,2.1,8.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:00:00,4.1,1020.0,200.0,2.1,8.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:15:00,4.2,1020.0,200.0,2.2,8.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:30:00,4.2,1020.0,200.0,2.2,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:45:00,4.2,1020.0,200.0,2.1,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:00:00,4.3,1020.0,200.0,2.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:15:00,4.3,1020.0,200.0,1.9,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:30:00,4.3,1020.0,198.8,1.9,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:45:00,4.4,1020.0,196.3,2.0,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:00:00,4.4,1020.0,193.8,2.2,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:15:00,4.5,1020.0,191.3,2.3,8.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:30:00,4.5,1020.0,191.2,2.5,8.0,95.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:45:00,4.5,1020.0,193.7,2.7,8.0,95.4,0.0,5.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0
2022-01-01 09:00:00,4.4,1020.0,196.2,2.9,8.0,95.6,0.0,9.3,8.3,8.1,21.8,262.4899894733884,329.2247325598434,305.4968239068814,0.07323428596593112
2022-01-01 09:15:00,4.4,1020.0,198.7,3.1,8.0,95.9,0.0,13.0,9.9,9.8,43.2,448.67131933213165,562.7402988233518,522.1824394486956,0.12517857831683937
2022-01-01 09:30:00,4.4,1020.0,201.2,3.2,7.9,96.1,0.0,16.9,17.5,17.0,64.7,1333.5935119348487,1672.6427098843862,1552.0918839467727,0.37207045042473275
2022-01-01 09:45:00,4.4,1020.0,203.7,3.3,7.6,96.4,0.0,20.9,24.3,24.0,85.6,2125.893986806116,2666.375508875468,2474.204301028587,0.5931210118730881
2022-01-01 10:00:00,4.5,1020.0,206.2,3.3,7.4,96.6,0.0,24.9,28.3,28.1,105.6,2590.984080091723,3249.708846216738,3015.495596038955,0.7228804017832806
2022-01-01 10:15:00,4.5,1020.0,208.7,3.4,7.1,96.9,0.0,28.9,30.8,30.5,124.3,2882.1137806545203,3614.854572346348,3354.3245130781424,0.8041051211981645
2022-01-01 10:30:00,4.5,1020.0,212.3,3.4,7.0,97.0,0.0,33.0,25.7,25.4,141.4,2287.713839339725,2869.336001883723,2662.5370107569674,0.6382684911319592
2022-01-01 10:45:00,4.6,1020.0,217.3,3.3,7.0,97.0,0.0,37.2,39.2,38.4,156.7,3859.3905679879535,4840.5915598492975,4491.720096076375,1.076763777076921
2022-01-01 11:00:00,4.7,1020.0,222.3,3.3,7.0,97.0,0.0,41.5,37.0,36.9,170.1,3601.6023408013743,4517.26395286952,4191.695379689734,1.0048412752462506
2022-01-01 11:15:00,4.8,1020.0,227.3,3.2,7.0,97.0,0.0,45.7,37.1,36.5,181.5,3611.857207326589,4530.125988850297,4203.630422086313,1.0077023665555107
2022-01-01 11:30:00,5.0,1019.9,234.8,3.3,7.0,97.0,0.0,46.6,42.1,40.7,190.7,4191.355181469921,5256.953956419902,4878.074391993243,1.1693813716872212
2022-01-01 11:45:00,5.2,1019.6,245.0,3.5,7.0,97.0,0.0,43.6,75.7,71.8,197.7,8820.146900431502,10423.133985489496,9128.383723921117,2.460806835581084
2022-01-01 12:00:00,5.4,1019.4,255.3,3.7,7.0,97.0,0.0,40.6,59.5,55.0,202.3,6392.756657318357,7872.522428521864,7137.158236025257,1.7835688518709232
2022-01-01 12:15:00,5.6,1019.1,265.5,3.9,7.0,97.0,0.0,37.6,26.7,26.2,204.6,2394.626283716325,3003.429576186577,2786.9661833082655,0.6680968915997281
2022-01-01 12:30:00,5.8,1019.0,274.4,4.1,6.7,97.0,3.2,40.8,33.2,31.5,204.5,3147.609096665427,3947.8486975125693,3663.3190616558063,0.8781778884467955
2022-01-01 12:45:00,6.0,1019.0,281.6,4.4,5.9,97.0,9.9,51.0,24.6,24.2,202.0,2147.7549506518226,2693.794344885337,2499.6470047134208,0.5992201857157907
2022-01-01 13:00:00,6.3,1019.0,288.9,4.7,5.1,97.0,16.7,61.3,34.6,33.2,197.2,3305.5192113011703,4145.905451462485,3847.101454960684,0.9222345571043231
2022-01-01 13:15:00,6.5,1019.0,296.1,5.0,4.4,97.0,23.4,71.5,96.4,66.1,190.1,13287.702494096346,15917.610081608052,10710.810088858336,3.707247679178726
2022-01-01 13:30:00,6.6,1019.1,303.5,5.1,3.8,96.8,32.8,71.7,147.9,89.4,180.7,26306.372805893723,31650.48776916147,14185.939325719055,7.339435811088433
2022-01-01 13:45:00,6.6,1019.4,311.0,4.8,3.3,96.3,45.3,60.5,137.1,64.2,169.1,25286.894952569743,31750.97127922831,12935.55092722215,7.055003125498988
2022-01-01 14:00:00,6.6,1019.6,318.5,4.5,2.8,95.8,57.8,49.3,98.6,77.4,155.5,16689.67001370324,21872.25390477508,9931.953286121605,4.656391159574036
2022-01-01 14:15:00,6.6,1019.9,326.0,4.2,2.3,95.3,70.3,38.0,127.7,61.5,140.0,29328.396683637875,41749.730869477375,10602.404816081684,8.182575624925125
2022-01-01 14:30:00,6.5,1020.1,327.8,3.8,2.1,95.0,68.8,31.1,127.7,45.2,122.8,37126.85806999044,58366.79897370906,8982.260495466719,10.358333841107747
2022-01-01 14:45:00,6.4,1020.4,323.0,3.3,2.4,95.0,51.3,29.1,82.0,41.2,104.0,18936.158910649636,31912.714659226236,6456.894563914512,5.28315795791299
2022-01-01 15:00:00,6.3,1020.6,318.3,2.9,2.6,95.0,33.8,27.1,58.3,42.1,84.0,11999.61153500766,22326.777497594434,4347.699969636981,3.3478723680010214
2022-01-01 15:15:00,6.2,1020.9,313.5,2.4,2.9,95.0,16.3,25.1,36.8,26.0,63.0,6470.85456699768,13602.669187965272,2447.1795405217654,1.805358043383603
2022-01-01 15:30:00,6.0,1021.0,310.1,2.2,2.8,95.0,6.2,21.2,17.4,16.9,41.4,0.0,0.0,0.0,0.0
2022-01-01 15:45:00,5.8,1021.0,308.1,2.3,2.3,95.0,4.4,15.2,11.5,10.2,20.1,0.0,0.0,0.0,0.0
2022-01-01 16:00:00,5.7,1021.0,306.1,2.4,1.8,95.0,2.7,9.2,0.0,0.0,2.7,0.0,0.0,0.0,0.0
2022-01-01 16:15:00,5.5,1021.0,304.1,2.5,1.3,95.0,0.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:30:00,5.4,1021.1,302.1,2.6,1.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:45:00,5.3,1021.4,300.1,2.6,1.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:00:00,5.2,1021.6,298.1,2.7,1.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:15:00,5.1,1021.9,296.1,2.7,1.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:30:00,5.1,1022.1,295.2,2.6,1.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:45:00,5.0,1022.4,295.7,2.4,1.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00,5.0,1022.6,296.2,2.2,1.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:15:00,4.9,1022.9,296.7,2.0,1.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:30:00,4.9,1023.0,294.8,2.0,0.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:45:00,4.8,1023.0,290.0,2.1,0.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00,4.7,1023.0,285.3,2.2,0.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:15:00,4.6,1023.0,280.5,2.3,0.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:30:00,4.5,1023.1,278.1,2.4,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:45:00,4.4,1023.4,278.4,2.5,0.0,95.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,4.3,1023.6,278.6,2.5,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:15:00,4.2,1023.9,278.9,2.6,0.0,94.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:30:00,4.2,1024.0,279.5,2.6,0.2,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:45:00,4.1,1024.0,280.5,2.5,0.7,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,4.1,1024.0,281.5,2.4,1.2,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:15:00,4.0,1024.0,282.5,2.3,1.7,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:30:00,4.0,1024.1,281.7,2.3,2.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:45:00,4.0,1024.4,279.0,2.4,2.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,4.0,1024.6,276.2,2.6,2.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:15:00,4.0,1024.9,273.5,2.7,2.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:30:00,3.9,1025.0,270.5,2.8,2.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:45:00,3.7,1025.0,267.2,2.8,3.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,3.5,1025.0,264.0,2.8,3.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:15:00,3.3,1025.0,260.7,2.8,4.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:30:00,3.1,1025.0,254.5,2.7,4.7,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:45:00,3.0,1025.0,244.7,2.6,3.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,2.9,1025.0,234.9,2.4,3.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:15:00,2.8,1025.0,225.2,2.3,2.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,2.6,1025.1,222.6,2.2,2.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:45:00,2.4,1025.4,228.1,2.1,2.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,2.3,1025.6,233.6,2.0,2.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,2.1,1025.9,239.1,1.9,2.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,1.9,1026.0,238.4,1.9,2.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,1.7,1026.0,230.6,2.0,2.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,1.5,1026.0,222.9,2.0,2.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,1.3,1026.0,215.1,2.1,2.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:30:00,1.3,1026.0,212.1,2.1,2.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,1.5,1026.0,214.3,2.1,3.8,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,1.6,1026.0,216.5,2.1,5.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,1.8,1026.0,218.8,2.1,6.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,2.0,1026.0,223.4,2.2,6.7,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,2.2,1026.0,230.6,2.5,5.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,2.5,1026.0,237.9,2.7,5.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,2.7,1026.0,245.1,3.0,4.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,2.9,1026.0,249.0,3.1,4.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,3.0,1026.0,249.0,3.1,4.4,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,3.2,1026.0,249.0,3.0,4.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,3.3,1026.0,249.0,3.0,4.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,3.5,1026.0,245.5,3.1,5.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,3.6,1026.0,238.0,3.2,6.1,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,3.7,1026.0,230.5,3.4,6.9,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,3.8,1026.0,223.0,3.5,7.6,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,3.9,1026.0,217.8,3.5,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,3.9,1026.0,215.3,3.4,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,3.8,1026.0,212.8,3.3,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,3.8,1026.0,210.3,3.2,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,3.8,1026.0,208.9,3.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,3.8,1026.0,208.6,3.1,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,3.9,1026.0,208.4,3.2,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,3.9,1026.0,208.1,3.2,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,3.9,1026.0,209.3,3.3,8.0,96.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,4.0,1026.0,212.0,3.4,8.0,96.0,0.0,1.8,0.0,0.0,3.7,0.0,0.0,0.0,0.0
2022-01-02 09:00:00,4.1,1026.0,214.8,3.5,8.0,96.0,0.0,3.1,3.6,3.6,22.1,0.0,0.0,0.0,0.0
2022-01-02 09:15:00,4.2,1026.0,217.5,3.6,8.0,96.0,0.0,4.3,4.0,4.0,43.5,0.0,0.0,0.0,0.0
2022-01-02 09:30:00,4.3,1026.0,216.9,3.7,8.0,96.0,0.0,7.2,6.0,5.9,65.1,0.0,0.0,0.0,0.0
2022-01-02 09:45:00,4.3,1026.0,212.4,3.7,8.0,96.0,0.0,12.0,6.4,6.4,86.2,41.8986910878051,52.550900686399615,48.76344838467712,0.011689667597908909
2022-01-02 10:00:00,4.4,1026.0,207.9,3.7,8.0,96.0,0.0,16.7,12.2,11.6,106.2,716.5153850045873,898.6803133955844,833.9105610787856,0.19990664295308294
2022-01-02 10:15:00,4.4,1026.0,203.4,3.7,8.0,96.0,0.0,21.5,20.4,20.0,125.0,1671.2588170815748,2096.1551265090934,1945.0808831570866,0.4662785288642183
2022-01-02 10:30:00,4.4,1026.0,202.1,3.7,7.9,96.1,0.1,29.5,32.4,31.7,142.1,3069.5425476569453,3849.9347207900673,3572.4619481205127,0.8563974465109702
2022-01-02 10:45:00,4.5,1026.0,204.3,3.7,7.6,96.4,0.4,41.2,31.1,30.3,157.6,2916.82696736526,3658.39314550897,3394.725171057873,0.8137900446021511
2022-01-02 11:00:00,4.6,1026.0,206.5,3.7,7.4,96.6,0.6,53.0,50.9,46.6,171.1,5223.565111265468,6551.590139553298,6079.403462828735,1.4573662861869199
2022-01-02 11:15:00,4.7,1026.0,208.8,3.7,7.1,96.9,0.9,64.7,82.8,79.6,182.5,10006.450695740623,11421.484712792111,10137.394752752214,2.791783691355408
2022-01-02 11:30:00,4.9,1025.9,210.1,3.7,7.0,97.0,1.3,72.2,75.3,73.7,191.8,8757.053015372545,10303.542157041486,9151.202548667252,2.4432037428674183
2022-01-02 11:45:00,5.1,1025.6,210.4,3.7,7.0,97.0,2.1,74.7,79.0,77.9,198.8,9326.40546988111,10950.087513301765,9531.608155961236,2.602052164296885
2022-01-02 12:00:00,5.2,1025.4,210.6,3.8,7.0,97.0,2.9,77.2,84.7,82.2,203.6,10261.493697012882,11979.801197443634,10096.5192153219,2.8629402795599868
2022-01-02 12:15:00,5.4,1025.1,210.9,3.8,7.0,97.0,3.6,79.7,83.6,81.1,205.9,10126.176349611225,11916.40746826543,9848.052037850253,2.8251869567165304
2022-01-02 12:30:00,5.6,1025.0,212.1,3.8,6.9,97.0,4.6,80.7,81.6,80.4,205.9,9877.029975597148,11721.150549214233,9582.338632428146,2.7556755180573744
2022-01-02 12:45:00,5.8,1025.0,214.3,3.9,6.6,97.0,5.8,79.9,90.1,87.4,203.5,11458.198070540846,13520.71542834997,10398.38283925829,3.1968188799723363
2022-01-02 13:00:00,6.0,1025.0,216.5,3.9,6.4,97.0,7.1,79.1,119.2,107.2,198.7,17350.959386343675,20124.46213250089,12958.478097514115,4.840889833673342
2022-01-02 13:15:00,6.2,1025.0,218.8,4.0,6.1,97.0,8.3,78.4,130.3,102.8,191.7,20450.159950563444,24028.468297262047,13559.935386867903,5.70556181922674
2022-01-02 13:30:00,6.3,1025.0,221.3,3.9,6.1,97.0,7.9,73.5,60.0,56.7,182.3,6974.29149125944,8646.307178379004,6914.54115103591,1.9458161376185925
2022-01-02 13:45:00,6.4,1025.0,224.0,3.7,6.4,97.0,5.7,63.7,38.4,38.1,170.8,3787.5010942804547,4750.433276721677,4343.65540568805,1.0567067292405536
2022-01-02 14:00:00,6.5,1025.0,226.8,3.6,6.6,97.0,3.5,53.9,39.7,39.0,157.3,4137.960838906804,5227.0905815899905,4433.308792609515,1.1544844357694928
2022-01-02 14:15:00,6.6,1025.0,229.5,3.4,6.9,97.0,1.2,44.2,29.5,29.3,141.8,2748.159921521103,3457.4383201374662,3148.281661126089,0.7667322093941839
2022-01-02 14:30:00,6.6,1025.0,231.2,3.3,7.1,96.9,0.0,35.0,32.1,31.3,124.6,3475.2457673452013,4596.9897232957655,3364.1339020992286,0.9695879939583462
2022-01-02 14:45:00,6.7,1025.0,231.7,3.4,7.4,96.6,0.0,26.5,54.6,43.8,105.8,9397.81621819863,14809.842369726217,5153.830151615056,2.621975648517438
2022-01-02 15:00:00,6.8,1025.0,232.2,3.5,7.6,96.4,0.0,18.0,9.4,7.9,85.8,385.06559372772864,482.9636260313881,448.1554367678644,0.10743268291210956
2022-01-02 15:15:00,6.9,1025.0,232.7,3.6,7.9,96.1,0.0,9.5,4.9,4.8,64.7,0.0,0.0,0.0,0.0
2022-01-02 15:30:00,7.0,1025.0,235.2,3.7,8.0,96.0,0.0,4.4,3.7,3.6,43.1,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,7.1,1025.0,240.0,3.6,8.0,96.0,0.0,3.2,2.0,2.0,21.7,0.0,0.0,0.0,0.0
2022-01-02 16:00:00,7.2,1025.0,244.7,3.5,8.0,96.0,0.0,1.9,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,7.3,1025.0,249.5,3.4,8.0,96.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,7.4,1025.0,251.8,3.3,8.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,7.4,1025.0,251.3,3.3,8.0,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,7.5,1025.0,250.8,3.3,8.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,7.5,1025.0,250.3,3.3,8.0,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,7.5,1025.0,251.1,3.4,7.9,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,7.4,1025.0,253.3,3.5,7.6,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,7.4,1025.0,255.5,3.6,7.4,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,7.3,1025.0,257.8,3.7,7.1,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,7.3,1025.0,257.8,3.7,7.0,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,7.3,1025.0,255.3,3.4,7.0,94.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:00:00,7.2,1025.0,252.8,3.1,7.0,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:15:00,7.2,1025.0,250.3,2.8,7.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:30:00,7.2,1025.0,249.0,2.7,6.9,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
