,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2],PV_Süd [W],PV_West [W],PV_Ost [W],PV - Vorhanden [W]
2022-01-02 02:45:00,-1.2,1018.0,81.0,2.3,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,-1.3,1018.0,83.8,2.5,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,-1.3,1018.0,86.5,2.6,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,-1.3,1018.1,86.9,2.6,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,-1.3,1018.4,84.7,2.4,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,-1.4,1018.6,82.5,2.3,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,-1.4,1018.9,80.2,2.1,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,-1.4,1019.0,77.7,1.9,7.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,-1.5,1019.0,75.0,1.8,7.0,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,-1.6,1019.0,72.2,1.6,7.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,-1.7,1019.0,69.5,1.5,7.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,-1.8,1019.0,67.9,1.4,7.0,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,-1.9,1019.0,67.6,1.4,7.0,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,-1.9,1019.0,67.4,1.3,7.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,-2.0,1019.0,67.1,1.3,7.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,-2.0,1019.1,64.8,1.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,-2.0,1019.4,60.0,1.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,-1.9,1019.6,55.3,1.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,-1.9,1019.9,50.5,1.3,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,-1.9,1020.1,47.8,1.2,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,-1.9,1020.4,47.3,1.0,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,-2.0,1020.6,46.8,0.9,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,-2.0,1020.9,46.3,0.7,7.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,-2.0,1021.1,46.0,0.6,6.9,90.1,0.9,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,-1.9,1021.4,46.0,0.7,6.6,90.4,2.9,11.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0
2022-01-02 09:00:00,-1.8,1021.6,46.0,0.7,6.4,90.6,4.9,18.5,19.9,9.0,22.1,1654.5691956989654,2075.22238104616,1925.656804033824,0.46162215127264156
2022-01-02 09:15:00,-1.7,1021.9,46.0,0.8,6.1,90.9,6.9,26.0,41.7,9.4,43.5,4619.183897377693,5189.344681028898,5068.947394471503,1.2887448970852182
2022-01-02 09:30:00,-1.6,1022.1,46.9,0.9,5.8,90.9,14.2,31.4,43.1,25.4,65.1,4610.6569529625685,5454.566223991337,5182.927672004158,1.2863658932726705
2022-01-02 09:45:00,-1.3,1022.4,48.9,1.0,5.3,90.6,27.4,34.4,47.3,34.1,86.2,5112.213679059874,6084.532542625815,5742.112928118968,1.4262994152360673
2022-01-02 10:00:00,-1.1,1022.6,50.9,1.1,4.8,90.4,40.7,37.4,73.9,38.3,106.2,9492.022267399261,9811.647507159249,9543.475329334258,2.6482589851152287
2022-01-02 10:15:00,-0.8,1022.9,52.9,1.2,4.3,90.1,53.9,40.4,43.0,41.2,125.0,4377.945049204374,5490.981926120741,5095.235480994922,1.2214396454500591
2022-01-02 10:30:00,-0.6,1023.0,52.8,1.3,4.2,89.8,56.5,46.5,135.0,38.6,142.1,21269.789417009077,18892.294726886,17619.316188788445,5.934237125482061
2022-01-02 10:45:00,-0.3,1023.0,50.3,1.3,4.7,89.3,46.7,56.3,160.1,29.7,157.6,26492.045021307196,23139.742199528013,20374.84921633022,7.391238061325854
2022-01-02 11:00:00,0.0,1023.0,47.8,1.3,5.2,88.8,36.9,66.1,119.9,49.6,171.1,17094.128245397616,17277.22366004753,15005.216200519668,4.769234357368379
2022-01-02 11:15:00,0.3,1023.0,45.3,1.3,5.7,88.3,27.2,75.8,55.4,54.6,182.5,5890.714776509599,7316.164878125829,6759.426209164829,1.643499972521336
2022-01-02 11:30:00,0.5,1023.0,43.2,1.3,6.1,87.8,21.2,81.3,77.1,64.5,191.8,9153.081813221717,10720.459350043273,9489.909538159669,2.553695142141793
2022-01-02 11:45:00,0.5,1023.0,41.4,1.4,6.4,87.3,19.4,82.1,159.6,88.0,198.8,24966.820617636582,25212.166820185957,18223.48616798668,6.965702899528932
2022-01-02 12:00:00,0.5,1023.0,39.7,1.5,6.6,86.8,17.7,82.9,189.4,64.5,203.6,32005.900182441143,31854.741534759127,19964.26757412802,8.929594805730947
2022-01-02 12:15:00,0.5,1023.0,37.9,1.6,6.9,86.3,15.9,83.6,85.6,56.4,205.9,10600.516322519636,12432.848948526469,10205.816531274904,2.957527048202451
2022-01-02 12:30:00,0.5,1023.1,37.9,1.7,7.1,85.9,14.2,83.1,60.9,59.7,205.9,6753.2777811578935,8297.35249963303,7364.2317809592,1.8841536670594667
2022-01-02 12:45:00,0.6,1023.4,39.9,1.8,7.4,85.6,12.4,81.1,60.1,59.5,203.5,6695.975368172902,8236.302321203737,7234.064335800642,1.8681663857635216
2022-01-02 13:00:00,0.7,1023.6,41.9,2.0,7.6,85.4,10.7,79.1,72.0,66.2,198.7,8692.679724263802,10544.678955762927,8539.41122546674,2.425243697918338
2022-01-02 13:15:00,0.8,1023.9,43.9,2.1,7.9,85.1,8.9,77.1,117.2,87.9,191.7,17771.63773704396,21031.80293448144,12741.428053893058,4.958258418649357
2022-01-02 13:30:00,0.8,1024.0,45.2,2.2,7.8,84.8,8.0,73.4,79.3,72.0,182.3,10546.768985266941,12959.583619241535,9076.782776250971,2.942531627332619
2022-01-02 13:45:00,0.8,1024.0,45.7,2.2,7.3,84.3,8.0,67.9,67.6,66.5,170.8,8779.015189553906,11011.28440186314,7722.71698034875,2.4493311542314027
2022-01-02 14:00:00,0.7,1024.0,46.2,2.2,6.8,83.8,8.0,62.4,45.5,45.2,157.3,5175.688298761726,6571.95366938741,5194.160287004351,1.444008732304311
2022-01-02 14:15:00,0.7,1024.0,46.7,2.2,6.3,83.3,8.0,56.9,55.1,50.9,141.8,7539.6306876067365,10028.224570739212,6063.039321082915,2.1035448664592975
2022-01-02 14:30:00,0.7,1024.0,47.1,2.2,5.9,82.9,7.1,50.1,89.8,42.3,124.6,19982.30039834355,30270.99334351086,8190.072858583973,5.575029754716761
2022-01-02 14:45:00,0.7,1024.0,47.4,2.1,5.6,82.6,5.1,41.9,57.6,43.0,105.8,10458.55530457394,16617.61496170087,5466.047152252754,2.917920151935255
2022-01-02 15:00:00,0.6,1024.0,47.6,2.0,5.4,82.4,3.1,33.7,40.1,33.5,85.8,6425.878069422088,10973.20314741709,3605.864671146598,1.7928096727131444
2022-01-02 15:15:00,0.6,1024.0,47.9,1.9,5.1,82.1,1.1,25.4,17.5,17.4,64.7,1784.562692642296,3028.4705367035463,1339.8150435446846,0.4978901283789623
2022-01-02 15:30:00,0.5,1024.1,47.9,1.8,5.0,82.1,0.0,18.5,15.3,14.5,43.1,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,0.4,1024.4,47.6,1.7,5.0,82.4,0.0,13.3,11.1,10.0,21.7,0.0,0.0,0.0,0.0
2022-01-02 16:00:00,0.3,1024.6,47.4,1.5,5.0,82.6,0.0,8.1,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,0.2,1024.9,47.1,1.4,5.0,82.9,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,0.1,1025.0,45.7,1.3,5.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,0.0,1025.0,43.0,1.3,5.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,0.0,1025.0,40.2,1.3,5.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,-0.1,1025.0,37.5,1.3,5.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,-0.1,1025.1,38.2,1.3,4.9,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,-0.2,1025.4,43.0,1.3,4.6,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,-0.3,1025.6,47.7,1.4,4.4,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,-0.4,1025.9,52.5,1.4,4.1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
