,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2],PV_Süd [W],PV_West [W],PV_Ost [W],PV - Vorhanden [W]
2022-01-01 04:30:00,1.6,1028.0,34.5,1.3,5.1,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:45:00,1.6,1028.0,31.2,1.3,5.4,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:00:00,1.7,1028.0,28.0,1.3,5.6,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:15:00,1.7,1028.0,24.7,1.3,5.9,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:30:00,1.8,1028.0,22.1,1.3,6.1,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:45:00,1.9,1028.0,20.1,1.3,6.4,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:00:00,2.1,1028.0,18.1,1.3,6.6,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:15:00,2.2,1028.0,16.1,1.3,6.9,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:30:00,2.3,1028.0,16.2,1.4,6.9,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:45:00,2.2,1028.0,18.7,1.6,6.6,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:00:00,2.1,1028.0,21.2,1.7,6.4,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:15:00,2.0,1028.0,23.7,1.9,6.1,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:30:00,1.9,1028.0,27.1,2.0,6.1,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:45:00,1.8,1028.0,31.6,2.1,6.4,83.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:00:00,1.7,1028.0,36.1,2.2,6.6,83.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:15:00,1.6,1028.0,40.6,2.3,6.9,83.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:30:00,1.6,1028.0,43.0,2.4,7.0,82.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:45:00,1.5,1028.0,43.0,2.3,7.0,82.6,0.0,6.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0
2022-01-01 09:00:00,1.4,1028.0,43.0,2.2,7.0,82.4,0.0,11.1,9.2,9.1,21.8,376.266749483528,471.927787487815,437.9149739751797,0.10497781948344229
2022-01-01 09:15:00,1.3,1028.0,43.0,2.1,7.0,82.1,0.0,15.6,13.8,13.6,43.2,916.6976531554099,1149.7563785339041,1066.891053954884,0.25575717462660524
2022-01-01 09:30:00,1.3,1028.0,42.9,2.0,6.9,82.1,0.0,20.9,20.3,19.9,64.7,1680.3533936230808,2107.5618835272535,1955.6655315613252,0.46881590112940796
2022-01-01 09:45:00,1.2,1028.0,42.6,1.8,6.6,82.4,0.0,27.2,28.7,27.9,85.6,2668.6419561859475,3347.1102501315277,3105.8770789508776,0.7445468246316378
2022-01-01 10:00:00,1.2,1028.0,42.4,1.7,6.4,82.6,0.0,33.4,37.2,36.4,105.6,3668.2779049173587,4600.890931591264,4269.295188773876,1.0234436506709517
2022-01-01 10:15:00,1.1,1028.0,42.1,1.5,6.1,82.9,0.0,39.7,39.1,38.9,124.3,3892.2664865988518,4881.825762852797,4529.982464629173,1.0859361056284724
2022-01-01 10:30:00,1.1,1028.0,42.9,1.4,6.0,82.4,0.0,44.5,46.0,45.2,141.4,4703.682275752238,5899.533701790943,5474.342083643848,1.312319809095972
2022-01-01 10:45:00,1.2,1028.0,44.9,1.3,6.0,81.2,0.0,47.8,49.7,48.8,156.7,5136.765348625589,6442.722640649043,5978.382270151815,1.433149291658112
2022-01-01 11:00:00,1.2,1028.0,46.9,1.2,6.0,79.9,0.0,51.0,68.5,64.9,170.1,7876.142485471346,9276.423654123286,8456.723309875277,2.1974311182175756
2022-01-01 11:15:00,1.3,1028.0,48.9,1.1,6.0,78.7,0.0,54.3,64.8,63.5,181.5,7261.106045834852,8734.809742495954,7951.191735126415,2.025836938225529
2022-01-01 11:30:00,1.3,1028.0,44.7,1.1,6.0,77.3,0.0,56.0,46.3,45.6,190.7,4734.242005967929,5937.862854942828,5509.908775307307,1.3208459248009847
2022-01-01 11:45:00,1.4,1028.0,33.5,1.1,6.0,75.8,0.0,56.0,44.4,40.2,197.7,4509.464030430176,5655.937936471747,5248.302769879188,1.2581332302239452
2022-01-01 12:00:00,1.4,1028.0,22.3,1.1,6.0,74.3,0.0,56.0,76.0,65.1,202.3,8978.841098847175,10658.56968556945,9193.795175282881,2.5050822623553533
2022-01-01 12:15:00,1.5,1028.0,11.0,1.1,6.0,72.8,0.0,56.0,58.5,57.5,204.6,6346.997398931531,7832.540341854827,7070.08393828105,1.7708020921898668
2022-01-01 12:30:00,1.5,1028.0,45.1,1.2,6.0,71.9,0.0,54.9,44.6,44.2,204.5,4532.399589651771,5684.7045700717135,5274.996132589067,1.2645322144526108
2022-01-01 12:45:00,1.6,1028.0,131.1,1.3,6.0,71.6,0.0,52.7,44.9,44.2,202.0,4566.935546158051,5728.020854503317,5315.1905226472245,1.2741676909138735
2022-01-01 13:00:00,1.7,1028.0,217.1,1.4,6.0,71.4,0.0,50.5,45.0,44.5,197.2,4578.271930508789,5742.239370468652,5328.384280705145,1.2773305239614392
2022-01-01 13:15:00,1.8,1028.0,303.1,1.5,6.0,71.1,0.0,48.2,44.1,43.9,190.1,4493.061909344214,5629.800660774773,5193.93771836378,1.2535570647539134
2022-01-01 13:30:00,1.8,1027.9,313.1,1.6,6.1,71.3,0.0,45.0,51.4,50.1,180.7,5698.806393670498,7097.018082273007,6018.53335930657,1.58995784157648
2022-01-01 13:45:00,1.7,1027.6,236.1,1.7,6.4,72.1,0.0,40.8,47.4,46.8,169.1,5250.016986478045,6586.126957925633,5478.830370501765,1.4647463169360515
2022-01-01 14:00:00,1.7,1027.4,159.1,1.7,6.6,72.9,0.0,36.5,39.8,39.3,155.5,4240.889687773082,5361.728271823628,4507.260171111485,1.1832014194805283
2022-01-01 14:15:00,1.6,1027.1,82.1,1.8,6.9,73.6,0.0,32.3,30.4,29.8,140.0,2954.514118192905,3733.7703785883423,3307.586900369319,0.8243046992237998
2022-01-01 14:30:00,1.6,1027.0,41.3,1.8,7.0,74.7,0.0,27.1,23.2,22.8,122.8,2024.1427110714774,2538.7552647337175,2355.7819123204763,0.5647325691766694
2022-01-01 14:45:00,1.6,1027.0,42.1,1.8,7.0,76.2,0.0,20.8,26.7,26.0,104.0,2887.0159386611804,3988.4922196907764,2667.9861111441633,0.8054728154177807
2022-01-01 15:00:00,1.5,1027.0,42.9,1.7,7.0,77.7,0.0,14.6,9.6,9.6,84.0,425.1039332946941,533.1812044713113,494.75373027518077,0.11860331542015601
2022-01-01 15:15:00,1.5,1027.0,43.6,1.7,7.0,79.2,0.0,8.3,6.2,6.1,63.0,25.934179294424702,32.52761470826139,30.18328211667508,0.007235594418476563
2022-01-01 15:30:00,1.5,1027.0,39.7,1.6,7.0,80.6,0.0,4.4,3.0,2.9,41.4,0.0,0.0,0.0,0.0
2022-01-01 15:45:00,1.5,1027.0,30.4,1.4,7.0,81.8,0.0,3.2,1.2,1.2,20.1,0.0,0.0,0.0,0.0
2022-01-01 16:00:00,1.4,1027.0,21.2,1.2,7.0,83.1,0.0,1.9,0.0,0.0,2.7,0.0,0.0,0.0,0.0
2022-01-01 16:15:00,1.4,1027.0,11.9,1.0,7.0,84.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:30:00,1.4,1027.0,10.4,0.9,6.9,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:45:00,1.4,1027.0,17.6,1.0,6.6,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:00:00,1.3,1027.0,24.9,1.0,6.4,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:15:00,1.3,1027.0,32.1,1.1,6.1,87.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:30:00,1.3,1027.1,38.3,1.1,6.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:45:00,1.3,1027.4,43.3,1.0,6.0,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00,1.2,1027.6,48.3,1.0,6.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:15:00,1.2,1027.9,53.3,0.9,6.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:30:00,1.2,1028.0,54.9,0.9,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:45:00,1.2,1028.0,52.7,1.0,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00,1.3,1028.0,50.5,1.1,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:15:00,1.3,1028.0,48.2,1.2,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:30:00,1.3,1028.0,48.4,1.1,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:45:00,1.3,1028.0,51.4,1.0,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,1.4,1028.0,54.4,0.9,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:15:00,1.4,1028.0,57.4,0.8,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:30:00,1.4,1028.0,55.1,0.7,6.0,88.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:45:00,1.5,1028.0,46.9,0.6,6.0,88.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,1.5,1028.0,38.6,0.6,6.0,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:15:00,1.6,1028.0,30.4,0.5,6.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:30:00,1.6,1027.9,28.9,0.6,6.1,86.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:45:00,1.6,1027.6,35.2,0.8,6.4,86.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,1.6,1027.4,41.4,1.1,6.6,85.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:15:00,1.6,1027.1,47.7,1.3,6.9,85.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:30:00,1.6,1027.1,50.1,1.3,7.1,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:45:00,1.6,1027.4,48.1,1.1,7.4,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,1.5,1027.6,46.1,0.9,7.6,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:15:00,1.5,1027.9,44.1,0.7,7.9,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:30:00,1.5,1028.0,42.8,0.6,7.9,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:45:00,1.5,1028.0,42.3,0.7,7.6,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,1.5,1028.0,41.8,0.8,7.4,84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:15:00,1.5,1028.0,41.3,0.9,7.1,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,1.5,1027.9,38.7,1.0,7.1,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:45:00,1.6,1027.6,33.7,1.1,7.4,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,1.6,1027.4,28.7,1.1,7.6,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,1.7,1027.1,23.7,1.2,7.9,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,1.7,1027.0,22.4,1.2,8.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,1.7,1027.0,25.4,1.2,8.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,1.7,1027.0,28.4,1.3,8.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,1.7,1027.0,31.4,1.3,8.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:30:00,1.7,1027.0,36.5,1.4,8.0,87.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,1.6,1027.0,44.0,1.6,8.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,1.5,1027.0,51.5,1.9,8.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,1.4,1027.0,59.0,2.1,8.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,1.3,1027.0,63.3,2.2,8.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,1.2,1027.0,64.1,2.3,8.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,1.2,1027.0,64.9,2.4,8.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,1.1,1027.0,65.6,2.5,8.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,1.1,1027.0,65.9,2.6,8.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,1.0,1027.0,65.6,2.6,8.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,1.0,1027.0,65.4,2.5,8.0,88.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,0.9,1027.0,65.1,2.5,8.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,0.9,1027.0,66.3,2.5,7.9,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,0.9,1027.0,69.0,2.4,7.6,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,1.0,1027.0,71.8,2.3,7.4,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,1.0,1027.0,74.5,2.2,7.1,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,1.0,1027.0,76.1,2.2,7.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,1.0,1027.0,76.4,2.3,7.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,0.9,1027.0,76.6,2.3,7.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,0.9,1027.0,76.9,2.4,7.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,0.9,1027.0,77.5,2.4,7.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,0.9,1027.0,78.5,2.3,7.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,0.8,1027.0,79.5,2.3,7.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,0.8,1027.0,80.5,2.2,7.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,0.8,1027.0,79.7,2.2,7.0,87.1,0.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,0.8,1027.0,77.0,2.2,7.0,87.4,0.7,10.3,0.0,0.0,3.7,0.0,0.0,0.0,0.0
2022-01-02 09:00:00,0.8,1027.0,74.2,2.3,7.0,87.6,1.2,17.3,16.7,12.9,22.1,1260.7480026756273,1581.2771558982445,1467.3112347524245,0.35174667020314637
2022-01-02 09:15:00,0.8,1027.0,71.5,2.3,7.0,87.9,1.7,24.3,23.4,20.4,43.5,2049.5379126642233,2570.6068735110603,2385.337909654407,0.5718177896810277
2022-01-02 09:30:00,0.8,1027.0,71.3,2.4,7.0,87.9,1.8,28.9,35.9,33.0,65.1,3522.837439542022,4418.474076713724,4100.0254946082305,0.9828659941527578
2022-01-02 09:45:00,0.8,1027.0,74.0,2.5,7.0,87.6,1.3,30.9,44.1,42.5,86.2,4578.4571876867085,5605.951990167932,5241.990553202461,1.2773822104168817
2022-01-02 10:00:00,0.9,1027.0,76.8,2.6,7.0,87.4,0.8,32.9,36.1,35.5,106.2,3542.946420996095,4443.695511079849,4123.429167938959,0.9884763677187961
2022-01-02 10:15:00,0.9,1027.0,79.5,2.7,7.0,87.1,0.3,34.9,30.3,29.8,125.0,2859.4102688890275,3586.3789813184408,3327.9012168990953,0.7977708778374911
2022-01-02 10:30:00,0.9,1027.0,82.6,2.9,7.1,86.9,0.0,35.7,37.8,37.3,142.1,3742.299495711126,4693.731570891921,4355.444610827638,1.0440955557539586
2022-01-02 10:45:00,0.9,1027.0,86.1,3.2,7.4,86.6,0.0,34.9,39.8,39.2,157.6,3977.7339753398765,4989.022274155098,4629.45310124302,1.1097813978767874
2022-01-02 11:00:00,1.0,1027.0,89.6,3.5,7.6,86.4,0.0,34.1,35.8,35.5,171.1,3505.5750029099227,4396.822885005667,4079.9347491494027,0.9780498020255067
2022-01-02 11:15:00,1.0,1027.0,93.1,3.8,7.9,86.1,0.0,33.4,28.6,27.8,182.5,2658.4997542554006,3334.389522286435,3094.0731603198437,0.741717166563549
2022-01-02 11:30:00,1.0,1026.9,94.8,3.8,8.0,85.8,0.0,33.5,32.8,32.5,191.8,3152.609338762311,3954.1201876001865,3669.13855245783,0.879572947970234
2022-01-02 11:45:00,1.0,1026.6,94.3,3.6,8.0,85.3,0.0,34.5,34.8,34.6,198.8,3387.842655799928,4249.158585240588,3942.9129214394643,0.9452026660528502
2022-01-02 12:00:00,1.1,1026.4,93.8,3.5,8.0,84.8,0.0,35.5,19.6,19.1,203.6,1599.4533409610647,2006.0940208664201,1861.5106680111828,0.4462449162198686
2022-01-02 12:15:00,1.1,1026.1,93.3,3.3,8.0,84.3,0.0,36.5,18.7,18.4,205.9,1493.6208055944528,1873.3549087116862,1738.338338714448,0.41671780863345265
2022-01-02 12:30:00,1.1,1026.0,95.1,3.2,7.8,83.9,0.9,40.3,27.1,25.7,205.9,2480.997827368359,3111.7599868687894,2887.4889968241914,0.6921944137178934
2022-01-02 12:45:00,1.1,1026.0,99.6,3.2,7.3,83.6,2.9,47.3,82.6,57.4,203.5,10308.736490495092,12281.031291131325,9758.737967622334,2.8761209431527073
2022-01-02 13:00:00,1.1,1026.0,104.1,3.1,6.8,83.4,4.9,54.3,87.3,81.7,198.7,11339.274903209991,13532.822271494973,10157.742390982525,3.163639507068422
2022-01-02 13:15:00,1.1,1026.0,108.6,3.1,6.3,83.1,6.9,61.3,73.8,72.0,191.7,9199.550624255897,11209.505108779402,8637.308716739191,2.5666598658731665
2022-01-02 13:30:00,1.1,1026.0,109.4,3.1,6.0,83.0,9.5,62.8,77.0,75.0,182.3,10105.989324084001,12429.869521730589,8839.906774034884,2.8195548089792846
2022-01-02 13:45:00,1.0,1026.0,105.9,3.2,6.0,83.0,12.8,58.0,53.8,53.4,170.8,6296.473564948419,7897.410581659303,6235.206219866506,1.7567060235609733
2022-01-02 14:00:00,1.0,1026.0,102.4,3.3,6.0,83.0,16.0,53.3,51.3,48.2,157.3,6192.13849538188,7898.95138075305,5838.974247920807,1.7275967065304818
2022-01-02 14:15:00,0.9,1026.0,98.9,3.4,6.0,83.0,19.3,48.5,80.5,67.8,141.8,13757.692424358926,18876.21516798534,8297.161364616903,3.8383741157449753
2022-01-02 14:30:00,0.9,1025.9,98.5,3.5,6.0,82.8,19.1,43.0,81.3,64.1,124.6,16877.234435480383,25304.45150353242,7718.336439526319,4.708721332351366
2022-01-02 14:45:00,0.8,1025.6,101.8,3.4,6.0,82.3,15.1,36.5,54.9,50.9,105.8,9652.07178670565,15217.950836637146,5277.69126900348,2.6929125442437467
2022-01-02 15:00:00,0.7,1025.4,105.0,3.3,6.0,81.8,11.1,30.0,48.8,41.3,85.8,8919.051345476695,15873.271114130746,4137.492764044265,2.488401017082149
2022-01-02 15:15:00,0.6,1025.1,108.3,3.2,6.0,81.3,7.1,23.5,24.9,24.4,64.7,3341.2576235159972,6255.631709552935,1959.8707916571357,0.9322055167792417
2022-01-02 15:30:00,0.6,1025.0,107.4,3.2,6.1,81.0,4.4,17.7,17.2,16.5,43.1,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,0.5,1025.0,101.9,3.1,6.4,81.0,3.2,12.7,9.1,8.7,21.7,0.0,0.0,0.0,0.0
2022-01-02 16:00:00,0.5,1025.0,96.4,3.0,6.6,81.0,1.9,7.7,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,0.4,1025.0,90.9,2.9,6.9,81.0,0.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,0.4,1025.0,88.2,2.9,7.1,81.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,0.4,1025.0,88.7,2.8,7.4,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,0.4,1025.0,89.2,2.7,7.6,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,0.4,1025.0,89.7,2.6,7.9,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,0.4,1024.9,91.2,2.6,7.9,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,0.5,1024.6,93.7,2.6,7.6,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,0.5,1024.4,96.2,2.7,7.4,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,0.6,1024.1,98.7,2.7,7.1,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,0.6,1024.0,99.8,2.7,7.0,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,0.6,1024.0,99.3,2.6,7.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
