,temperature [degC],pressure [hPa],wind direction [deg],wind speed [m/s],cloud coverage [1/8],humidity [%],direct irradiance [W/m^2],diffuse irradiance [W/m^2],synthetic global irradiance [W/m^2],synthetic diffuse irradiance [W/m^2],clear sky irradiance [W/m^2],PV_Süd [W],PV_West [W],PV_Ost [W],PV - Vorhanden [W]
2022-01-01 00:00:00,0.9,1029.0,271.0,4.1,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:15:00,0.9,1029.0,271.0,4.1,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:30:00,0.9,1029.0,271.0,4.1,3.9,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:45:00,0.9,1029.0,271.0,4.0,3.6,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:00:00,0.8,1029.0,271.0,3.9,3.4,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:15:00,0.8,1029.0,271.0,3.8,3.1,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:30:00,0.8,1029.1,270.5,3.6,3.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:45:00,0.7,1029.4,269.5,3.5,3.0,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:00:00,0.6,1029.6,268.5,3.4,3.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:15:00,0.5,1029.9,267.5,3.3,3.0,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:30:00,0.5,1030.0,266.3,3.2,3.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 02:45:00,0.4,1030.0,264.8,3.1,3.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00,0.4,1030.0,263.3,3.0,3.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:15:00,0.3,1030.0,261.8,2.9,3.0,90.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:30:00,0.3,1030.1,260.4,2.7,2.9,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:45:00,0.3,1030.4,259.2,2.6,2.6,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:00:00,0.2,1030.6,257.9,2.5,2.4,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:15:00,0.2,1030.9,256.7,2.4,2.1,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:30:00,0.2,1031.0,255.1,2.4,2.0,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 04:45:00,0.2,1031.0,253.1,2.5,2.0,92.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:00:00,0.1,1031.0,251.1,2.7,2.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:15:00,0.1,1031.0,249.1,2.8,2.0,92.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:30:00,0.1,1031.0,248.0,2.7,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 05:45:00,0.2,1031.0,248.0,2.4,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:00:00,0.2,1031.0,248.0,2.0,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:15:00,0.3,1031.0,248.0,1.7,2.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:30:00,0.4,1031.0,248.2,1.9,2.2,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 06:45:00,0.6,1031.0,248.7,2.6,2.7,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:00:00,0.7,1031.0,249.2,3.3,3.2,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:15:00,0.9,1031.0,249.7,4.1,3.7,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:30:00,1.0,1031.0,249.9,4.4,4.1,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 07:45:00,1.1,1031.0,249.6,4.2,4.4,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:00:00,1.2,1031.0,249.4,3.9,4.6,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:15:00,1.3,1031.0,249.1,3.7,4.9,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:30:00,1.4,1031.1,248.9,3.7,5.0,92.9,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:45:00,1.5,1031.4,248.6,3.8,5.0,92.6,0.0,5.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0
2022-01-01 09:00:00,1.6,1031.6,248.4,3.9,5.0,92.4,0.0,9.3,15.6,14.5,21.8,1127.2863644747579,1413.884592731052,1311.9830004621474,0.3145110872497058
2022-01-01 09:15:00,1.7,1031.9,248.1,4.0,5.0,92.1,0.0,13.0,15.5,15.0,43.2,1114.6450584270142,1398.0293953152382,1297.270519977203,0.3109841831420839
2022-01-01 09:30:00,1.8,1032.0,250.2,4.1,5.1,91.9,0.0,17.6,13.7,13.7,64.7,902.7937228598745,1132.317550705605,1050.7090785826788,0.25187800037940283
2022-01-01 09:45:00,1.8,1032.0,255.0,4.0,5.4,91.6,0.0,23.1,15.2,14.8,85.6,1078.7152672415443,1352.9649114554963,1255.4539268460915,0.3009598290413739
2022-01-01 10:00:00,1.9,1032.0,259.7,3.9,5.6,91.4,0.0,28.6,20.5,20.2,105.6,1699.848102638656,2132.0128744959416,1978.3542889466837,0.4742548936705463
2022-01-01 10:15:00,1.9,1032.0,264.5,3.8,5.9,91.1,0.0,34.1,35.2,34.1,124.3,3425.501268693595,4296.391421751289,3986.741589552998,0.9557093586367009
2022-01-01 10:30:00,1.9,1032.0,264.8,3.9,6.0,90.9,0.9,42.7,45.8,45.1,141.4,4670.811209247511,5858.305584479929,5436.085362175069,1.3031488342742583
2022-01-01 10:45:00,2.0,1032.0,260.0,4.2,6.0,90.6,2.9,55.0,46.5,45.7,156.7,4751.273912656082,5959.224907399153,5529.7312203793945,1.3255977994437
2022-01-01 11:00:00,2.1,1032.0,255.3,4.5,6.0,90.4,4.9,67.2,62.3,59.3,170.1,6911.349344366893,8320.940742597026,7634.0272051159845,1.9282553796099302
2022-01-01 11:15:00,2.2,1032.0,250.5,4.8,6.0,90.1,6.9,79.5,122.7,90.4,181.5,17427.057850460416,17930.70536892843,15009.05781451127,4.862121183081654
2022-01-01 11:30:00,2.3,1031.9,248.0,4.9,5.9,89.8,11.3,88.0,134.1,78.7,190.7,19597.353786712363,20153.38379838882,15994.475946887896,5.46763026761871
2022-01-01 11:45:00,2.4,1031.6,248.0,5.0,5.6,89.3,18.3,92.2,56.9,53.5,197.7,6068.51381093502,7520.377788316525,6901.079691133416,1.6931056178935673
2022-01-01 12:00:00,2.5,1031.4,248.0,5.1,5.4,88.8,25.3,96.5,44.6,40.8,202.3,4520.966023052932,5670.364164507066,5261.689269767819,1.2613422677137285
2022-01-01 12:15:00,2.6,1031.1,248.0,5.2,5.1,88.3,32.3,100.7,141.8,92.5,204.6,21321.388765100433,22966.336611015486,15447.465522540304,5.948633260821771
2022-01-01 12:30:00,2.7,1031.0,249.2,5.3,5.1,88.0,31.8,97.4,241.7,69.6,204.5,47362.36941740547,47628.384095502784,20844.333146086676,13.214025086811878
2022-01-01 12:45:00,2.7,1031.0,251.7,5.5,5.4,88.0,22.8,85.4,128.0,94.6,202.0,19025.786912505206,21518.950223744472,14006.61004926432,5.3081640266458
2022-01-01 13:00:00,2.7,1031.0,254.2,5.7,5.6,88.0,13.8,73.4,93.1,87.4,197.2,12415.539776013029,14721.502622019094,10680.533390877343,3.4639156799924753
2022-01-01 13:15:00,2.7,1031.0,256.7,5.9,5.9,88.0,4.8,61.4,63.3,62.9,190.1,7423.593701849093,9122.153381458053,7442.568736919288,2.0711707335841787
2022-01-01 13:30:00,2.7,1030.9,258.1,6.0,6.0,88.1,0.0,52.4,39.1,39.0,180.7,3877.583116610662,4863.40933269812,4512.893344755911,1.081839468957428
2022-01-01 13:45:00,2.7,1030.6,258.4,5.9,6.0,88.4,0.0,46.9,24.6,24.2,169.1,2176.0975478230575,2729.342687100106,2532.6333042460446,0.6071277248582151
2022-01-01 14:00:00,2.6,1030.4,258.6,5.8,6.0,88.6,0.0,41.4,18.6,18.5,155.5,1473.7417206019845,1848.4218190601164,1715.202228497225,0.4111715758113927
2022-01-01 14:15:00,2.6,1030.1,258.9,5.7,6.0,88.9,0.0,35.9,29.6,27.2,140.0,2820.693358170913,3555.4400709115475,3200.722483949056,0.7869689218583842
2022-01-01 14:30:00,2.6,1030.0,259.1,5.6,6.2,89.0,0.0,30.7,44.2,42.7,122.8,6139.770818721714,8570.306337029408,4689.425062179928,1.7129862087526577
2022-01-01 14:45:00,2.6,1030.0,259.4,5.7,6.7,89.0,0.0,25.7,39.6,38.4,104.0,5621.543528946413,8418.232251415957,3963.9535775519066,1.5684016262666982
2022-01-01 15:00:00,2.7,1030.0,259.6,5.8,7.2,89.0,0.0,20.7,13.3,13.0,84.0,864.0482493295895,1092.3351041994154,994.3445240553567,0.24106807542152178
2022-01-01 15:15:00,2.7,1030.0,259.9,5.9,7.7,89.0,0.0,15.7,15.3,14.7,63.0,1390.3395591759972,2310.584204789038,1095.902375614528,0.3879025065706907
2022-01-01 15:30:00,2.7,1030.0,259.5,6.1,8.0,89.1,0.0,11.5,14.9,14.4,41.4,0.0,0.0,0.0,0.0
2022-01-01 15:45:00,2.7,1030.0,258.5,6.2,8.0,89.4,0.0,8.2,8.5,8.3,20.1,0.0,0.0,0.0,0.0
2022-01-01 16:00:00,2.7,1030.0,257.5,6.3,8.0,89.6,0.0,5.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0
2022-01-01 16:15:00,2.7,1030.0,256.5,6.4,8.0,89.9,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:30:00,2.7,1029.9,255.2,6.4,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 16:45:00,2.7,1029.6,253.4,6.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:00:00,2.8,1029.4,251.7,6.1,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:15:00,2.8,1029.1,249.9,6.0,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:30:00,2.8,1029.0,249.0,5.9,7.9,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 17:45:00,2.8,1029.0,249.0,5.9,7.6,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:00:00,2.8,1029.0,249.0,6.0,7.4,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:15:00,2.8,1029.0,249.0,6.0,7.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:30:00,2.8,1029.0,249.9,6.0,7.1,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 18:45:00,2.9,1029.0,251.9,6.0,7.4,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:00:00,2.9,1029.0,253.9,6.1,7.6,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:15:00,3.0,1029.0,255.9,6.1,7.9,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:30:00,3.0,1029.0,258.2,6.1,8.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 19:45:00,3.0,1029.0,260.7,6.0,8.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:00:00,2.9,1029.0,263.2,5.9,8.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:15:00,2.9,1029.0,265.7,5.8,8.0,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:30:00,2.9,1029.0,266.2,5.8,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 20:45:00,3.0,1029.0,264.4,6.0,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:00:00,3.0,1029.0,262.7,6.3,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:15:00,3.1,1029.0,260.9,6.5,8.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:30:00,3.2,1028.9,261.2,6.5,8.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 21:45:00,3.3,1028.6,263.7,6.4,8.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:00:00,3.4,1028.4,266.2,6.3,8.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:15:00,3.5,1028.1,268.7,6.2,8.0,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:30:00,3.6,1028.0,270.1,6.1,8.0,88.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 22:45:00,3.7,1028.0,270.4,6.2,8.0,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:00:00,3.7,1028.0,270.6,6.3,8.0,87.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:15:00,3.8,1028.0,270.9,6.4,8.0,86.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:30:00,3.8,1028.0,271.0,6.5,8.0,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 23:45:00,3.8,1028.0,271.0,6.4,8.0,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:00:00,3.9,1028.0,271.0,6.4,8.0,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:15:00,3.9,1028.0,271.0,6.3,8.0,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:30:00,3.9,1028.0,272.2,6.3,7.9,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 00:45:00,3.9,1028.0,274.7,6.3,7.6,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:00:00,3.9,1028.0,277.2,6.2,7.4,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:15:00,3.9,1028.0,279.7,6.2,7.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:30:00,3.9,1028.0,279.8,6.2,7.1,85.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 01:45:00,3.9,1028.0,277.3,6.1,7.4,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:00:00,3.9,1028.0,274.8,6.0,7.6,85.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:15:00,3.9,1028.0,272.3,5.9,7.9,85.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:30:00,3.9,1028.0,272.2,5.8,8.0,86.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 02:45:00,4.0,1028.0,274.7,5.8,8.0,86.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:00:00,4.1,1028.0,277.2,5.9,8.0,87.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:15:00,4.2,1028.0,279.7,5.9,8.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:30:00,4.2,1028.0,280.9,5.9,7.9,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 03:45:00,4.3,1028.0,280.6,5.8,7.6,88.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:00:00,4.3,1028.0,280.4,5.7,7.4,88.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:15:00,4.4,1028.0,280.1,5.6,7.1,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:30:00,4.4,1028.0,281.2,5.6,7.1,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 04:45:00,4.5,1028.0,283.7,5.5,7.4,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:00:00,4.6,1028.0,286.2,5.4,7.6,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:15:00,4.7,1028.0,288.7,5.3,7.9,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:30:00,4.7,1028.0,289.8,5.1,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 05:45:00,4.7,1028.0,289.3,4.7,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:00:00,4.8,1028.0,288.8,4.3,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:15:00,4.8,1028.0,288.3,3.8,8.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:30:00,4.8,1028.0,289.4,3.8,8.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 06:45:00,4.7,1028.0,292.4,4.1,8.0,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:00:00,4.7,1028.0,295.4,4.5,8.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:15:00,4.6,1028.0,298.4,4.9,8.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:30:00,4.6,1028.1,300.1,4.9,8.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 07:45:00,4.5,1028.4,300.4,4.5,8.0,91.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:00:00,4.4,1028.6,300.6,4.2,8.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:15:00,4.3,1028.9,300.9,3.8,8.0,91.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:30:00,4.2,1029.1,304.4,3.3,7.9,92.2,0.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 08:45:00,4.1,1029.4,311.6,2.8,7.6,92.7,0.4,11.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0
2022-01-02 09:00:00,3.9,1029.6,318.9,2.2,7.4,93.2,0.6,18.5,14.5,14.1,22.1,986.8519567307334,1237.7465220012589,1148.5395654606275,0.27533011277972613
2022-01-02 09:15:00,3.8,1029.9,326.1,1.7,7.1,93.7,0.9,26.0,19.6,18.8,43.5,1582.2767664120986,1984.550520584666,1841.51985243442,0.44145267947606853
2022-01-02 09:30:00,3.8,1030.1,332.5,1.4,6.9,93.8,1.2,33.3,48.9,32.9,65.1,5503.156302505446,6110.656615762832,5963.231380387254,1.535371780011284
2022-01-02 09:45:00,3.9,1030.4,337.7,1.3,6.6,93.3,1.7,40.3,41.0,36.0,86.2,4080.09915758841,5117.412502738006,4748.58998001815,1.1383411195057294
2022-01-02 10:00:00,4.1,1030.6,342.9,1.3,6.4,92.8,2.2,47.3,28.0,27.5,106.2,2558.8366289323453,3209.3883142541285,2978.0810483619384,0.713911314482066
2022-01-02 10:15:00,4.2,1030.9,348.2,1.2,6.1,92.3,2.7,54.3,40.7,39.9,125.0,4038.6602783737503,5065.438315248432,4700.361679915213,1.126779738682779
2022-01-02 10:30:00,4.3,1031.1,315.8,1.3,6.0,91.5,3.6,62.0,44.3,44.0,142.1,4456.6404249102525,5589.684600734891,5186.824449330575,1.2433955290256684
2022-01-02 10:45:00,4.2,1031.4,240.3,1.4,6.0,90.5,4.8,70.5,131.1,48.1,157.6,19548.851125396766,18472.548985150705,16485.4456568516,5.454098102921606
2022-01-02 11:00:00,4.1,1031.6,164.8,1.6,6.0,89.5,6.1,79.0,76.4,65.4,171.1,9043.789257781154,10385.215968531702,9401.0759738751,2.5232026945054487
2022-01-02 11:15:00,4.0,1031.9,89.3,1.7,6.0,88.5,7.3,87.5,81.5,76.4,182.5,9805.4982621608,11234.24824083834,9990.091617630533,2.7357182847627257
2022-01-02 11:30:00,4.0,1032.0,50.6,1.8,5.8,86.8,11.7,94.7,102.5,94.1,191.8,13341.569348773986,14694.304880622967,12404.511723982909,3.722276445218382
2022-01-02 11:45:00,3.9,1032.0,54.1,1.7,5.3,84.3,19.7,100.4,139.5,99.6,198.8,20429.499753005213,21308.23534906396,16123.459514455972,5.699797657251925
2022-01-02 12:00:00,3.8,1032.0,57.6,1.7,4.8,81.8,27.7,106.2,151.8,99.5,203.6,23069.17068065729,24100.50980219453,16796.058124992443,6.436261611399119
2022-01-02 12:15:00,3.7,1032.0,61.1,1.6,4.3,79.3,35.7,111.9,208.1,57.3,205.9,36695.00499902396,36825.1350540615,19770.538685337786,10.237847527104405
2022-01-02 12:30:00,3.7,1032.1,61.3,1.6,3.7,76.9,47.8,110.6,134.6,87.4,205.9,19841.241235393194,21961.554665870317,14679.560314194627,5.535674474546472
2022-01-02 12:45:00,3.7,1032.4,57.5,1.7,2.9,74.7,64.6,101.1,125.6,106.3,203.5,18322.205731527145,20797.669812577726,13768.442143290933,5.111866005866541
2022-01-02 13:00:00,3.7,1032.6,53.7,1.7,2.1,72.5,81.3,91.6,181.7,84.9,198.7,32270.566610127036,35924.31938931415,17300.30513232715,9.003436314466633
2022-01-02 13:15:00,3.7,1032.9,50.0,1.8,1.4,70.2,98.1,82.1,196.4,50.2,191.7,37988.52467421682,43437.86779471787,17337.31881540749,10.598737441366202
2022-01-02 13:30:00,3.7,1033.0,47.9,1.8,1.0,68.7,102.9,75.1,188.6,30.0,182.3,38021.615702569536,45369.29957215279,16194.396230438839,10.607969785190638
2022-01-02 13:45:00,3.6,1033.0,47.6,1.9,1.0,67.9,94.2,71.1,169.3,58.1,170.8,34953.66676814329,43843.45187764407,14541.813627479263,9.752016954214492
2022-01-02 14:00:00,3.5,1033.0,47.4,1.9,1.0,67.1,85.4,67.1,153.4,59.8,157.3,33445.87900312849,44426.351181328115,12887.639181968969,9.331346586629977
2022-01-02 14:15:00,3.4,1033.0,47.1,2.0,1.0,66.4,76.7,63.1,127.0,59.9,141.8,28681.388590752445,40659.520591625114,10793.54684242843,8.002061404966852
2022-01-02 14:30:00,3.2,1033.1,47.6,2.1,1.0,66.2,65.5,57.4,137.5,32.7,124.6,41299.82928005124,64915.54149097065,9284.971493834812,11.52258611426414
2022-01-02 14:45:00,2.9,1033.4,48.8,2.3,1.0,66.7,51.5,49.6,114.0,29.0,105.8,33253.0554585148,57859.92625341476,6977.789785433064,9.277549127018148
2022-01-02 15:00:00,2.6,1033.6,50.1,2.4,1.0,67.2,37.5,41.9,70.1,34.9,85.8,16311.220224788347,31035.083381581804,4767.154683619528,4.550804275591363
2022-01-02 15:15:00,2.3,1033.9,51.3,2.6,1.0,67.7,23.5,34.1,54.1,30.3,64.7,12300.205534614715,27716.931254876974,2696.5226581806005,3.4317376116662386
2022-01-02 15:30:00,1.9,1034.0,49.8,2.6,1.0,68.5,14.1,26.5,42.5,11.7,43.1,0.0,0.0,0.0,0.0
2022-01-02 15:45:00,1.6,1034.0,45.0,2.4,1.0,69.5,10.1,19.0,17.4,6.5,21.7,0.0,0.0,0.0,0.0
2022-01-02 16:00:00,1.3,1034.0,40.3,2.1,1.0,70.5,6.1,11.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0
2022-01-02 16:15:00,1.0,1034.0,35.5,1.9,1.0,71.5,2.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:30:00,0.7,1034.1,37.2,1.9,1.1,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 16:45:00,0.4,1034.4,46.2,2.1,1.4,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:00:00,0.2,1034.6,55.2,2.3,1.6,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:15:00,-0.1,1034.9,64.2,2.5,1.9,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:30:00,-0.3,1035.1,69.8,2.7,1.8,77.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 17:45:00,-0.5,1035.4,71.6,2.8,1.3,78.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:00:00,-0.6,1035.6,73.3,2.9,0.8,78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:15:00,-0.8,1035.9,75.1,3.0,0.3,79.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:30:00,-0.9,1036.0,77.2,3.1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 18:45:00,-1.0,1036.0,79.7,3.1,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:00:00,-1.1,1036.0,82.2,3.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-02 19:15:00,-1.2,1036.0,84.7,3.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
