,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
252,Aus,Aus,1.000 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1176517.3060750067,196896.1032811162,4363691.671784315,1563.5780327868854,361.0,0.0,2.7541531907462335,840346.1867836439,116942.36457753461
253,Aus,Aus,1.500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1456595.2025041538,506589.6032596915,2750689.9000257473,1563.5780327868854,571.0155189866862,0.0,3.665239278244026,1243566.8828795662,490547.4571240284
254,Aus,Aus,1.500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1180210.6013556274,487586.34187250875,3889668.4107069746,1563.5780327868854,480.65923016731017,0.0,3.241502148636587,1243566.8828795662,233166.11736268472
255,Aus,Aus,1.500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1095498.397496781,462394.7536210126,4256473.126069115,1563.5780327868854,361.0,0.0,2.4197698852923257,1243566.8828795662,173645.5017553346
256,Ein,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1639287.1075561068,0.0,4631731.700905384,1579.9178888888887,403.55014220321965,0.0,3.0452513262087986,111778.79149042476,48040.87404653168
257,Ein,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
258,Ein,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
259,Ein,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1282521.4543955983,23675.300834558282,4559210.032238317,1579.9178888888887,381.8622343054562,0.0,2.9873509821277517,514999.48758634686,70820.61614738715
260,Ein,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1234665.9101047926,16796.789108323122,4733672.366533692,1589.6376666666667,353.56,0.0,1.8278614626013723,514999.48758634686,29843.583582816173
261,Ein,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1234665.9101047926,6565.594307190387,4749755.875370361,1589.6376666666667,353.56,0.0,1.0,514999.48758634686,40074.7783839489
262,Ein,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1129932.1718757653,227978.01451790537,4411397.503395148,1579.9178888888887,373.179748230835,0.0,2.941522194150947,918220.1836822691,117149.31604012885
263,Ein,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1083874.1087380773,204045.57423231087,4600308.442314042,1589.6376666666667,353.56,0.0,1.8371993581556525,918220.1836822691,95023.69318803542
264,Ein,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1083874.1087380773,138443.86739911325,4615806.587427911,1589.6376666666667,353.56,0.0,1.0000232684925403,918220.1836822691,160625.40002123307
265,Ein,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1057073.009659468,533877.0979244452,4333152.752136339,1579.9178888888887,368.74792139439063,0.0,2.9306716490669853,1321440.8797781912,141611.76651321392
266,Ein,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1012504.6973326447,500954.5180269164,4528376.385529471,1589.6376666666667,353.56,0.0,1.8413758712235866,1321440.8797781912,129966.0340839193
267,Ein,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1012504.6973326447,389513.67318252556,4526029.1233014185,1589.6376666666667,353.56,0.0,1.0000910343474296,1321440.8797781912,241406.8789283102
268,Aus,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1717161.104454732,0.0,4631731.700905384,1579.9178888888887,405.06014220321964,0.0,3.0452513262087986,33904.79459179975,48040.87404653168
269,Aus,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
270,Aus,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
271,Aus,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1352799.3154155547,18782.300849793002,4567846.94324013,1579.9178888888887,383.59327134220666,0.0,2.9917844368697817,437125.4906877218,68117.48025348365
272,Aus,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1304907.6538289364,12897.62539045073,4741297.8318390325,1589.6376666666667,361.0,0.0,1.8263544662022126,437125.4906877218,26110.494126207494
273,Aus,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1304907.6538289364,4641.101809621713,4756097.831678042,1589.6376666666667,361.0,0.0,1.0,437125.4906877218,34367.01770703652
274,Aus,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1190509.7083365968,213530.04114058532,4420538.257503151,1579.9178888888887,375.119748230835,0.0,2.942853848630532,840346.1867836439,114300.8289796553
275,Aus,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1144290.4283866188,190668.00670649137,4608739.507079831,1589.6376666666667,361.0,0.0,1.836187925363064,840346.1867836439,90943.58346377162
276,Aus,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1144290.4283866188,128065.40969997503,4623673.184736417,1589.6376666666667,361.0,0.0,1.0000196649907025,840346.1867836439,153546.18047028795
277,Aus,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,55,Jetzt Kalt,1113060.3121881804,514459.76443838904,4341078.139760259,1579.9178888888887,368.74792139439063,0.0,2.9314193511901054,1243566.8828795662,139142.40562935744
278,Aus,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,65,Jetzt Kalt,1068397.31528316,482314.02116555703,4535276.83506488,1589.6376666666667,361.0,0.0,1.8409132070703842,1243566.8828795662,126625.15199716891
279,Aus,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,75,Jetzt Kalt,1068397.31528316,373979.81139939564,4533195.455202194,1589.6376666666667,361.0,0.0,1.0000842476410416,1243566.8828795662,234959.36176333035
280,Ein,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1639287.1075561068,0.0,4555801.673021687,1554.017595628415,403.55014220321965,0.0,3.0452513262087986,111778.79149042476,48040.87404653168
281,Ein,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1591246.233509575,0.0,4715688.5969587695,1563.5780327868854,381.6094660927531,0.0,,111778.79149042476,0.0
282,Ein,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1591246.233509575,0.0,4715688.5969587695,1563.5780327868854,381.6094660927531,0.0,,111778.79149042476,0.0
283,Ein,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1282521.4543955983,23675.300834558282,4484468.884168836,1554.017595628415,381.8622343054562,0.0,2.9873509821277517,514999.48758634686,70820.61614738715
284,Ein,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1234665.9101047926,16796.789108323122,4656071.180197073,1563.5780327868854,353.56,0.0,1.8278614626013723,514999.48758634686,29843.583582816173
285,Ein,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1234665.9101047926,6565.594307190387,4671891.024954454,1563.5780327868854,353.56,0.0,1.0,514999.48758634686,40074.7783839489
286,Ein,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1129932.1718757653,227978.01451790537,4339079.51153621,1554.017595628415,373.179748230835,0.0,2.941522194150947,918220.1836822691,117149.31604012885
287,Ein,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1083874.1087380773,204045.57423231087,4524893.549817089,1563.5780327868854,353.56,0.0,1.8371993581556525,918220.1836822691,95023.69318803542
288,Ein,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1083874.1087380773,138443.86739911325,4540137.626978273,1563.5780327868854,353.56,0.0,1.0000232684925403,918220.1836822691,160625.40002123307
289,Ein,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1057073.009659468,533877.0979244452,4262117.461117711,1554.017595628415,368.74792139439063,0.0,2.9306716490669853,1321440.8797781912,141611.76651321392
290,Ein,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1012504.6973326447,500954.5180269164,4454140.707078167,1563.5780327868854,353.56,0.0,1.8413758712235866,1321440.8797781912,129966.0340839193
291,Ein,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1012504.6973326447,389513.67318252556,4451831.924558772,1563.5780327868854,353.56,0.0,1.0000910343474296,1321440.8797781912,241406.8789283102
292,Aus,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1717161.104454732,0.0,4555801.673021687,1554.017595628415,405.06014220321964,0.0,3.0452513262087986,33904.79459179975,48040.87404653168
293,Aus,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1669120.2304082003,0.0,4715688.5969587695,1563.5780327868854,386.1185369911444,0.0,,33904.79459179975,0.0
294,Aus,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1669120.2304082003,0.0,4715688.5969587695,1563.5780327868854,386.1185369911444,0.0,,33904.79459179975,0.0
295,Aus,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1352799.3154155547,18782.300849793002,4492964.2064657025,1554.017595628415,383.59327134220666,0.0,2.9917844368697817,437125.4906877218,68117.48025348365
296,Aus,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1304907.6538289364,12897.62539045073,4663571.637874459,1563.5780327868854,361.0,0.0,1.8263544662022126,437125.4906877218,26110.494126207494
297,Aus,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1304907.6538289364,4641.101809621713,4678129.014765288,1563.5780327868854,361.0,0.0,1.0,437125.4906877218,34367.01770703652
298,Aus,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1190509.7083365968,213530.04114058532,4348070.417216214,1554.017595628415,375.119748230835,0.0,2.942853848630532,840346.1867836439,114300.8289796553
299,Aus,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1144290.4283866188,190668.00670649137,4533186.400406392,1563.5780327868854,361.0,0.0,1.836187925363064,840346.1867836439,90943.58346377162
300,Aus,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1144290.4283866188,128065.40969997503,4547875.263675164,1563.5780327868854,361.0,0.0,1.0000196649907025,840346.1867836439,153546.18047028795
301,Aus,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1113060.3121881804,514459.76443838904,4269912.924354353,1554.017595628415,368.74792139439063,0.0,2.9314193511901054,1243566.8828795662,139142.40562935744
302,Aus,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1068397.31528316,482314.02116555703,4460928.034490045,1563.5780327868854,361.0,0.0,1.8409132070703842,1243566.8828795662,126625.15199716891
303,Aus,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1068397.31528316,373979.81139939564,4458880.775608716,1563.5780327868854,361.0,0.0,1.0000842476410416,1243566.8828795662,234959.36176333035
304,Ein,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1654071.1412716387,0.0,4581907.242540608,1579.9178888888887,485.3805452286218,0.0,3.0424007728690343,111778.79149042476,62824.907762063296
305,Ein,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
306,Ein,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
307,Ein,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1297305.48811113,22247.834620342157,4504876.968875736,1579.9178888888887,463.6926373308583,0.0,2.9927549273680274,514999.48758634686,87032.11607713487
308,Ein,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1234665.9101047926,15499.662152160992,4731084.332840705,1589.6376666666667,353.56,0.0,1.8265211575518052,514999.48758634686,31140.710538978303
309,Ein,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1234665.9101047926,6565.594307190387,4749755.875370361,1589.6376666666667,353.56,0.0,1.0,514999.48758634686,40074.7783839489
310,Ein,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1144701.6489183991,212432.93769246043,4312518.249464004,1579.9178888888887,454.938188280689,0.0,2.940304238384408,918220.1836822691,147463.8699082077
311,Ein,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1083874.1087380773,185963.27540726363,4564109.7052601185,1589.6376666666667,353.56,0.0,1.8315239342864063,918220.1836822691,113105.99201308268
312,Ein,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1083874.1087380773,131315.64491196422,4607886.3075185055,1589.6376666666667,353.56,0.0,1.0000224552065198,918220.1836822691,167753.6225083821
313,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1071792.759750547,502597.19741212873,4184641.383897373,1579.9178888888887,450.82237246666244,0.0,2.924543874473322,1321440.8797781912,187611.4171166091
314,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1012504.6973326447,463664.79847763065,4453619.378678843,1589.6376666666667,353.56,0.0,1.8331065972097447,1321440.8797781912,167255.75363320505
315,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1012504.6973326447,355270.5299649104,4487980.730819589,1589.6376666666667,353.56,0.0,1.000081212885615,1321440.8797781912,275650.0221459253
316,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1731945.1381702633,0.0,4581907.242540608,1579.9178888888887,486.8905452286218,0.0,3.0424007728690343,33904.79459179975,62824.907762063296
317,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
318,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
319,Aus,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1367583.3491310866,17769.51028670945,4514821.432474937,1579.9178888888887,465.3517113920607,0.0,2.997293231377749,437125.4906877218,83914.30453209879
320,Aus,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1304907.6538289364,11992.834036638227,4739489.5659940075,1589.6376666666667,361.0,0.0,1.8254279363118153,437125.4906877218,27015.28548002
321,Aus,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1304907.6538289364,4641.101809621713,4756097.831678042,1589.6376666666667,361.0,0.0,1.0,437125.4906877218,34367.01770703652
322,Aus,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1205281.2953792308,198750.05148286943,4324096.708549436,1579.9178888888887,456.878188280689,0.0,2.941681972730471,840346.1867836439,143852.4056800052
323,Aus,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1144290.4283866188,173454.01576947357,4574308.4166153865,1589.6376666666667,361.0,0.0,1.8304542456712296,840346.1867836439,108157.57440078944
324,Aus,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1144290.4283866188,121656.57827317342,4616552.228227398,1589.6376666666667,361.0,0.0,1.0000190610815554,840346.1867836439,159955.01189708957
325,Aus,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,55,Jetzt Kalt,1127782.6917792591,484199.92034641403,4195811.872339131,1579.9178888888887,450.82237246666244,0.0,2.9253249992870445,1243566.8828795662,184124.62931241118
326,Aus,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,65,Jetzt Kalt,1068397.31528316,446156.69568424806,4462823.556663793,1589.6376666666667,361.0,0.0,1.8325919954087335,1243566.8828795662,162782.47747847793
327,Aus,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,75,Jetzt Kalt,1068397.31528316,340859.55115509464,4496394.80187108,1589.6376666666667,361.0,0.0,1.000075061750388,1243566.8828795662,268079.6220076313
328,Ein,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1654071.1412716387,0.0,4506794.009056336,1554.017595628415,485.3805452286218,0.0,3.0424007728690343,111778.79149042476,62824.907762063296
329,Ein,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1591246.233509575,0.0,4715688.5969587695,1563.5780327868854,381.6094660927531,0.0,,111778.79149042476,0.0
330,Ein,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1591246.233509575,0.0,4715688.5969587695,1563.5780327868854,381.6094660927531,0.0,,111778.79149042476,0.0
331,Ein,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1297305.48811113,22247.834620342157,4431026.526763019,1554.017595628415,463.6926373308583,0.0,2.9927549273680274,514999.48758634686,87032.11607713487
332,Ein,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1234665.9101047926,15499.662152160992,4653525.573285939,1563.5780327868854,353.56,0.0,1.8265211575518052,514999.48758634686,31140.710538978303
333,Ein,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1234665.9101047926,6565.594307190387,4671891.024954454,1563.5780327868854,353.56,0.0,1.0,514999.48758634686,40074.7783839489
334,Ein,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1144701.6489183991,212432.93769246043,4241821.228980988,1554.017595628415,454.938188280689,0.0,2.940304238384408,918220.1836822691,147463.8699082077
335,Ein,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1083874.1087380773,185963.27540726363,4489288.234682084,1563.5780327868854,353.56,0.0,1.8315239342864063,918220.1836822691,113105.99201308268
336,Ein,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1083874.1087380773,131315.64491196422,4532347.18772312,1563.5780327868854,353.56,0.0,1.0000224552065198,918220.1836822691,167753.6225083821
337,Ein,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1071792.759750547,502597.19741212873,4116040.705472826,1554.017595628415,450.82237246666244,0.0,2.924543874473322,1321440.8797781912,187611.4171166091
338,Ein,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1012504.6973326447,463664.79847763065,4380609.22493001,1563.5780327868854,353.56,0.0,1.8331065972097447,1321440.8797781912,167255.75363320505
339,Ein,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1012504.6973326447,355270.5299649104,4414407.27621599,1563.5780327868854,353.56,0.0,1.000081212885615,1321440.8797781912,275650.0221459253
340,Aus,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1731945.1381702633,0.0,4506794.009056336,1554.017595628415,486.8905452286218,0.0,3.0424007728690343,33904.79459179975,62824.907762063296
341,Aus,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1669120.2304082003,0.0,4715688.5969587695,1563.5780327868854,386.1185369911444,0.0,,33904.79459179975,0.0
342,Aus,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1669120.2304082003,0.0,4715688.5969587695,1563.5780327868854,386.1185369911444,0.0,,33904.79459179975,0.0
343,Aus,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1367583.3491310866,17769.51028670945,4440807.966368792,1554.017595628415,465.3517113920607,0.0,2.997293231377749,437125.4906877218,83914.30453209879
344,Aus,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1304907.6538289364,11992.834036638227,4661793.0157318115,1563.5780327868854,361.0,0.0,1.8254279363118153,437125.4906877218,27015.28548002
345,Aus,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1304907.6538289364,4641.101809621713,4678129.014765288,1563.5780327868854,361.0,0.0,1.0,437125.4906877218,34367.01770703652
346,Aus,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1205281.2953792308,198750.05148286943,4253209.877261741,1554.017595628415,456.878188280689,0.0,2.941681972730471,840346.1867836439,143852.4056800052
347,Aus,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1144290.4283866188,173454.01576947357,4499319.754047921,1563.5780327868854,361.0,0.0,1.8304542456712296,840346.1867836439,108157.57440078944
348,Aus,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1144290.4283866188,121656.57827317342,4540871.044158096,1563.5780327868854,361.0,0.0,1.0000190610815554,840346.1867836439,159955.01189708957
349,Aus,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Kalt,1127782.6917792591,484199.92034641403,4127028.0711532435,1554.017595628415,450.82237246666244,0.0,2.9253249992870445,1243566.8828795662,184124.62931241118
350,Aus,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Kalt,1068397.31528316,446156.69568424806,4389662.514751271,1563.5780327868854,361.0,0.0,1.8325919954087335,1243566.8828795662,162782.47747847793
351,Aus,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,75,Jetzt Kalt,1068397.31528316,340859.55115509464,4422683.411676473,1563.5780327868854,361.0,0.0,1.000075061750388,1243566.8828795662,268079.6220076313
352,Ein,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1665549.9013763408,0.0,4543190.3725728905,1579.9178888888887,567.2109482540242,0.0,3.041353642284333,111778.79149042476,74303.66786676584
353,Ein,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,65,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
354,Ein,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,75,Jetzt Kalt,1591246.233509575,0.0,4794283.406908083,1589.6376666666667,381.6094660927531,0.0,,111778.79149042476,0.0
355,Ein,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1308784.248215833,22247.834620342157,4466160.098908017,1579.9178888888887,545.5230403562607,0.0,2.9977499809762613,514999.48758634686,98510.87618183742
356,Ein,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,65,Jetzt Kalt,1234665.9101047926,15495.196030028821,4731074.81092635,1589.6376666666667,353.56,0.0,1.8265343941552306,514999.48758634686,31145.176661110472
357,Ein,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,75,Jetzt Kalt,1234665.9101047926,6565.594307190387,4749755.875370361,1589.6376666666667,353.56,0.0,1.0,514999.48758634686,40074.7783839489
358,Ein,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1156180.4090231017,209232.70404288638,4263740.508216361,1579.9178888888887,536.6966283305429,0.0,2.944863548336531,918220.1836822691,162142.86366248428
359,Ein,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,65,Jetzt Kalt,1083874.1087380773,180344.21108208428,4552885.935860178,1589.6376666666667,353.56,0.0,1.8299231067460633,918220.1836822691,118725.05633826209
360,Ein,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,75,Jetzt Kalt,1083874.1087380773,131315.64491196422,4607886.3075185055,1589.6376666666667,353.56,0.0,1.0000224552065198,918220.1836822691,167753.6225083821
361,Ein,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1083267.1203382944,492403.87626600737,4113830.4367086305,1579.9178888888887,532.8968235389342,0.0,2.926272506635021,1321440.8797781912,209279.09885047816
362,Ein,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,65,Jetzt Kalt,1012504.6973326447,444535.4269231231,4415318.609756557,1589.6376666666667,353.56,0.0,1.829911679340695,1321440.8797781912,186385.12518771266
363,Ein,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,75,Jetzt Kalt,1012504.6973326447,353105.92773168517,4485575.6172271175,1589.6376666666667,353.56,0.0,1.0000805801126138,1321440.8797781912,277814.6243791506
364,Aus,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1743423.898274966,0.0,4543190.3725728905,1579.9178888888887,568.7209482540242,0.0,3.041353642284333,33904.79459179975,74303.66786676584
365,Aus,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,65,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
366,Aus,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,75,Jetzt Kalt,1669120.2304082003,0.0,4794283.406908083,1589.6376666666667,386.1185369911444,0.0,,33904.79459179975,0.0
367,Aus,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,55,Jetzt Kalt,1379062.109235789,17769.51028670945,4476104.562507219,1579.9178888888887,547.1101514419147,0.0,3.001905443032628,437125.4906877218,95393.06463680135
