,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
473,Ein,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1592549.216527582,0.0,4480371.581904125,1377.1495081967214,380.8638881218489,0.0,,110475.808472418,0.0
474,Ein,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1592549.216527582,0.0,4480371.581904125,1377.1495081967214,380.8638881218489,0.0,,110475.808472418,0.0
475,Ein,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1318944.7351999532,26327.90197070075,4188511.022717756,1377.1495081967214,555.6135070660158,0.0,2.9971200117268055,499511.2008630206,89103.00909227319
476,Ein,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1252296.9050058783,19096.532916611453,4420741.869672722,1377.1495081967214,345.7240486461436,0.0,1.8379094389629107,499511.2008630206,29686.54795228768
477,Ein,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1252296.9050058783,7792.609671894733,4435573.252727072,1377.1495081967214,345.7240486461436,0.0,1.0,499511.2008630206,40990.47119700439
478,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1157799.3983061025,194361.98952553768,4000988.8704749066,1377.1495081967214,555.6135070660158,0.0,2.9446710073543447,888546.593253623,148958.97703418808
479,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1092644.9926713738,169057.87939087756,4261483.437287791,1377.1495081967214,342.58,0.0,1.8356252638000754,888546.593253623,109108.68153411937
480,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1092644.9926713738,125984.03891493044,4314044.842578129,1377.1495081967214,342.58,0.0,1.0000423469997475,888546.593253623,152182.52201006643
481,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1077097.6218242524,448327.19253310486,3830651.543738699,1377.1495081967214,555.6135070660158,0.0,2.923825634659076,1277581.985644226,203327.38993537298
482,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1013224.8643850755,399586.44523880875,4103240.6404052004,1377.1495081967214,342.58,0.0,1.8335987411363055,1277581.985644226,188195.3797904925
483,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1013224.8643850755,323043.0226520062,4191015.7675390886,1377.1495081967214,342.58,0.0,1.0000822235596676,1277581.985644226,264738.80237729504
484,Aus,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1737443.6411643133,0.0,4257851.37919101,1377.1495081967214,591.1275943705676,0.0,3.037969054422104,32601.811573793,67020.42773810637
485,Aus,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1670423.2134262072,0.0,4480371.581904125,1377.1495081967214,385.66115608670196,0.0,,32601.811573793,0.0
486,Aus,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1670423.2134262072,0.0,4480371.581904125,1377.1495081967214,385.66115608670196,0.0,,32601.811573793,0.0
487,Aus,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1388517.666604465,20923.575990696194,4197608.391339836,1377.1495081967214,561.1218421349477,0.0,3.0012703325682226,421637.2039643956,86206.2695781647
488,Aus,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1321755.3611532215,14619.331452709399,4428668.446713133,1377.1495081967214,351.0,0.0,1.8373460195013434,421637.2039643956,25748.208664907685
489,Aus,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1321755.3611532215,5225.176382246901,4441964.627002081,1377.1495081967214,351.0,0.0,1.0,421637.2039643956,35142.36373537019
490,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1218081.2585376548,181301.3597890333,4015201.209990964,1377.1495081967214,561.1218421349477,0.0,2.9470217126643186,810672.5963549982,144427.47010361936
491,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1152817.0463809068,157488.82014383725,4273776.279894321,1377.1495081967214,351.0,0.0,1.8357197104490457,810672.5963549982,102975.79759206779
492,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1152817.0463809068,116628.0736936568,4323167.503443829,1377.1495081967214,351.0,0.0,1.0000360669742017,810672.5963549982,143836.54404224825
493,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,1132699.0689498296,430463.501522993,3844524.127564859,1377.1495081967214,561.1218421349477,0.0,2.9248175988997276,1199707.9887456007,198918.5311724375
494,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,1068724.7198917498,383329.3087393796,4115555.679054502,1377.1495081967214,351.0,0.0,1.8333124474252176,1199707.9887456007,182078.3748979709
495,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,1068724.7198917498,309676.63987597486,4200861.812801007,1377.1495081967214,351.0,0.0,1.000079751631546,1199707.9887456007,255731.04376137574
496,Ein,Ein,25 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,769103.3319322437,555.733672161553,6069974.589510827,1585.790888888889,330.69942303626215,8158.431864034655,0.0,934477.4267399181,0.0
497,Ein,Ein,500 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,527422.6983582971,147910.4924888176,6069974.589510827,1585.790888888889,311.6799774063674,8158.431864034655,0.0,1323512.8191305206,0.0
498,Ein,Ein,1.000 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,449239.8767706046,458763.06329172786,6069974.589510827,1585.790888888889,301.42685869679354,8158.431864034655,0.0,1712548.211521123,0.0
499,Ein,Ein,1.500 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,412910.4975616778,811469.0764734036,6069974.589510827,1585.790888888889,291.1737399872197,8158.431864034655,0.0,2101583.603911726,0.0
500,Aus,Ein,25 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,846421.595158707,0.0,6069974.589510827,1585.790888888889,346.05230927201023,8158.431864034655,0.0,856603.4298412929,0.0
501,Aus,Ein,500 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,587263.2785550096,129877.07578690526,6069974.589510827,1585.790888888889,320.7256717554898,8158.431864034655,0.0,1245638.8222318953,0.0
502,Aus,Ein,1.000 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,501860.6372530124,433509.8268755105,6069974.589510827,1585.790888888889,306.604014258608,8158.431864034655,0.0,1634674.214622498,0.0
503,Aus,Ein,1.500 kWp,Aus,Normal weiter,0%,0,Jetzt Normal,461965.4364163875,782650.0184294884,6069974.589510827,1585.790888888889,294.4037399872197,8158.431864034655,0.0,2023709.607013101,0.0
504,Ein,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,769103.3319322437,555.733672161553,6012262.05456001,1564.917267759563,330.69942303626215,8158.431864034655,0.0,934477.4267399181,0.0
505,Ein,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,527422.6983582971,147910.4924888176,6012262.05456001,1564.917267759563,311.6799774063674,8158.431864034655,0.0,1323512.8191305206,0.0
506,Ein,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,449239.8767706046,458763.06329172786,6012262.05456001,1564.917267759563,301.42685869679354,8158.431864034655,0.0,1712548.211521123,0.0
507,Ein,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,412910.4975616778,811469.0764734036,6012262.05456001,1564.917267759563,291.1737399872197,8158.431864034655,0.0,2101583.603911726,0.0
508,Aus,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,846421.595158707,0.0,6012262.05456001,1564.917267759563,346.05230927201023,8158.431864034655,0.0,856603.4298412929,0.0
509,Aus,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,587263.2785550096,129877.07578690526,6012262.05456001,1564.917267759563,320.7256717554898,8158.431864034655,0.0,1245638.8222318953,0.0
510,Aus,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,501860.6372530124,433509.8268755105,6012262.05456001,1564.917267759563,306.604014258608,8158.431864034655,0.0,1634674.214622498,0.0
511,Aus,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Normal,461965.4364163875,782650.0184294884,6012262.05456001,1564.917267759563,294.4037399872197,8158.431864034655,0.0,2023709.607013101,0.0
512,Ein,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,883330.8343080158,230.89967734046277,5624119.400507193,1585.790888888889,363.83048920315764,8158.431864034655,3.5029374591287925,934477.4267399181,114552.33637059314
513,Ein,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,795670.0514260519,230.89967734046277,5974830.553188503,1585.790888888889,356.19804721714814,8158.431864034655,3.184257567206012,934477.4267399181,26891.553488629397
514,Ein,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,769103.3319322437,230.89967734046277,6069590.787392479,1585.790888888889,330.69942303626215,8158.431864034655,1.0633797940522642,934477.4267399181,324.83399482109024
515,Ein,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,631842.7378449575,133526.52628380287,5611363.887620098,1585.790888888889,320.39038220989073,8158.431864034655,3.4742063560789487,1323512.8191305206,118804.00569167516
516,Ein,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,549083.5429197561,131836.56323827046,5947959.899960423,1585.790888888889,324.4780248976919,8158.431864034655,2.910133267061647,1323512.8191305206,37734.77381200632
517,Ein,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,527422.6983582971,130067.60593366754,6035995.303874722,1585.790888888889,311.6799774063674,8158.431864034655,1.7139243125249373,1323512.8191305206,17842.886555150082
518,Ein,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,542869.481096632,425079.27000216494,5586646.958520866,1585.790888888889,309.871934644055,8158.431864034655,3.4167249954666095,1712548.211521123,127313.39761559013
519,Ein,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,466847.18912929494,419454.2186811697,5902476.803348053,1585.790888888889,302.06623307529253,8158.431864034655,2.648597789691713,1712548.211521123,56916.15696924846
520,Ein,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,449239.8767706046,411604.88332264434,5986566.65934909,1585.790888888889,301.42685869679354,8158.431864034655,1.5918158248426642,1712548.211521123,47158.17996908344
521,Ein,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,500207.0803697838,765026.0446577574,5568347.616414185,1585.790888888889,308.31857807036266,8158.431864034655,3.3756959525947368,2101583.603911726,133739.61462375228
522,Ein,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,428010.5069085199,756611.909798127,5873240.779520433,1585.790888888889,291.1737399872197,8158.431864034655,2.530983082212677,2101583.603911726,69957.17602211858
523,Ein,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,412910.4975616778,742942.7729663351,5953231.252143466,1585.790888888889,291.1737399872197,8158.431864034655,1.5332653047568658,2101583.603911726,68526.30350706847
524,Aus,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,960676.925712675,0.0,5624865.5413527535,1585.790888888889,371.4437899241545,8158.431864034655,3.5061658952800228,856603.4298412929,114255.33055396797
525,Aus,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,872988.3146525153,0.0,5975366.91269623,1585.790888888889,368.1879957803039,8158.431864034655,3.2050215741910533,856603.4298412929,26566.719493808305
526,Aus,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,846421.595158707,0.0,6069974.589510827,1585.790888888889,346.05230927201023,8158.431864034655,,856603.4298412929,0.0
527,Aus,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,692975.7792957788,117805.22416376807,5614156.5242083855,1585.790888888889,357.32213242727266,8158.431864034655,3.482943621447562,1245638.8222318953,117784.35236390632
528,Aus,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,609638.2347719327,116352.09089565722,5952055.309401755,1585.790888888889,338.8018428064849,8158.431864034655,2.9561985012285072,1245638.8222318953,35899.94110817105
529,Aus,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,587263.2785550096,114847.29493140779,6041161.516826521,1585.790888888889,320.7256717554898,8158.431864034655,1.7253588502185089,1245638.8222318953,15029.780855497462
530,Aus,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,596692.4003349171,402364.9117210595,5590222.647188981,1585.790888888889,343.20047493039084,8158.431864034655,3.4274339832930765,1634674.214622498,125976.67823635571
531,Aus,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,520009.09711249114,397015.697660479,5907410.750080132,1585.790888888889,320.33678048397536,8158.431864034655,2.677535196733172,1634674.214622498,54642.589074510244
532,Aus,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,501860.6372530124,389656.7426043602,5992145.1778575,1585.790888888889,306.604014258608,8158.431864034655,1.597298608574225,1634674.214622498,43853.0842711504
533,Aus,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,Jetzt Normal,550386.805847632,738781.3024611592,5572150.308653385,1585.790888888889,329.07881743350896,8158.431864034655,3.386813542514678,2023709.607013101,132290.08539957364
534,Aus,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,Jetzt Normal,477530.8189231022,730705.4647859602,5878378.033971949,1585.790888888889,301.87171816146576,8158.431864034655,2.5542447500059167,2023709.607013101,67509.93615024281
535,Aus,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,Jetzt Normal,461965.4364163875,717588.5971268659,5958784.110262287,1585.790888888889,294.4037399872197,8158.431864034655,1.5381070582245957,2023709.607013101,65061.421302622286
536,Ein,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,883330.8343080158,230.89967734046277,5573715.967015449,1564.917267759563,363.83048920315764,8158.431864034655,3.5029374591287925,934477.4267399181,114552.33637059314
537,Ein,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,795670.0514260519,230.89967734046277,5918677.75653805,1564.917267759563,356.19804721714814,8158.431864034655,3.184257567206012,934477.4267399181,26891.553488629397
538,Ein,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,769103.3319322437,230.89967734046277,6011884.544279668,1564.917267759563,330.69942303626215,8158.431864034655,1.0633797940522642,934477.4267399181,324.83399482109024
539,Ein,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,631842.7378449575,133526.52628380287,5561169.5608969955,1564.917267759563,320.39038220989073,8158.431864034655,3.4742063560789487,1323512.8191305206,118804.00569167516
540,Ein,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,549083.5429197561,131836.56323827046,5892247.605821903,1564.917267759563,324.4780248976919,8158.431864034655,2.910133267061647,1323512.8191305206,37734.77381200632
541,Ein,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,527422.6983582971,130067.60593366754,5978839.806393348,1564.917267759563,311.6799774063674,8158.431864034655,1.7139243125249373,1323512.8191305206,17842.886555150082
542,Ein,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,542869.481096632,425079.27000216494,5536857.827356768,1564.917267759563,309.871934644055,8158.431864034655,3.4167249954666095,1712548.211521123,127313.39761559013
543,Ein,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,466847.18912929494,419454.2186811697,5847510.133744165,1564.917267759563,302.06623307529253,8158.431864034655,2.648597789691713,1712548.211521123,56916.15696924846
544,Ein,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,449239.8767706046,411604.88332264434,5930221.467515676,1564.917267759563,301.42685869679354,8158.431864034655,1.5918158248426642,1712548.211521123,47158.17996908344
545,Ein,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,500207.0803697838,765026.0446577574,5518858.474464949,1564.917267759563,308.31857807036266,8158.431864034655,3.3756959525947368,2101583.603911726,133739.61462375228
546,Ein,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,428010.5069085199,756611.909798127,5818753.388995685,1564.917267759563,291.1737399872197,8158.431864034655,2.530983082212677,2101583.603911726,69957.17602211858
547,Ein,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,412910.4975616778,742942.7729663351,5897432.54239539,1564.917267759563,291.1737399872197,8158.431864034655,1.5332653047568658,2101583.603911726,68526.30350706847
548,Aus,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,960676.925712675,0.0,5574449.876043868,1564.917267759563,371.4437899241545,8158.431864034655,3.5061658952800228,856603.4298412929,114255.33055396797
549,Aus,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,872988.3146525153,0.0,5919205.323266963,1564.917267759563,368.1879957803039,8158.431864034655,3.2050215741910533,856603.4298412929,26566.719493808305
550,Aus,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,846421.595158707,0.0,6012262.05456001,1564.917267759563,346.05230927201023,8158.431864034655,,856603.4298412929,0.0
551,Aus,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,692975.7792957788,117805.22416376807,5563916.416557605,1564.917267759563,357.32213242727266,8158.431864034655,3.482943621447562,1245638.8222318953,117784.35236390632
552,Aus,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,609638.2347719327,116352.09089565722,5896275.877403543,1564.917267759563,338.8018428064849,8158.431864034655,2.9561985012285072,1245638.8222318953,35899.94110817105
553,Aus,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,587263.2785550096,114847.29493140779,5983921.3273295425,1564.917267759563,320.7256717554898,8158.431864034655,1.7253588502185089,1245638.8222318953,15029.780855497462
554,Aus,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,596692.4003349171,402364.9117210595,5540374.898177864,1564.917267759563,343.20047493039084,8158.431864034655,3.4274339832930765,1634674.214622498,125976.67823635571
555,Aus,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,520009.09711249114,397015.697660479,5852363.196103585,1564.917267759563,320.33678048397536,8158.431864034655,2.677535196733172,1634674.214622498,54642.589074510244
556,Aus,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,501860.6372530124,389656.7426043602,5935708.534900996,1564.917267759563,306.604014258608,8158.431864034655,1.597298608574225,1634674.214622498,43853.0842711504
557,Aus,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,550386.805847632,738781.3024611592,5522598.827487113,1564.917267759563,329.07881743350896,8158.431864034655,3.386813542514678,2023709.607013101,132290.08539957364
558,Aus,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,477530.8189231022,730705.4647859602,5823806.42616111,1564.917267759563,301.87171816146576,8158.431864034655,2.5542447500059167,2023709.607013101,67509.93615024281
559,Aus,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,Jetzt Normal,461965.4364163875,717588.5971268659,5902894.370053246,1564.917267759563,294.4037399872197,8158.431864034655,1.5381070582245957,2023709.607013101,65061.421302622286
560,Ein,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,996350.0627832785,230.89967734046277,5185098.300808879,1585.790888888889,400.4269498749405,8158.431864034655,3.499508650701519,934477.4267399181,227571.5648458561
561,Ein,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,821597.1508957667,230.89967734046277,5882807.077932017,1585.790888888889,396.8821505767321,8158.431864034655,3.1892286339407545,934477.4267399181,52818.65295834431
562,Ein,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,769103.3319322437,230.89967734046277,6069590.787392479,1585.790888888889,330.69942303626215,8158.431864034655,1.0633797940522642,934477.4267399181,324.83399482109024
563,Ein,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,739338.2146800212,127276.99139605334,5170044.203429482,1585.790888888889,366.88924794384906,8158.431864034655,3.482867210011055,1323512.8191305206,232549.01741448842
564,Ein,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,572177.851644747,125549.46381566992,5846530.270204229,1585.790888888889,365.1621282572758,8158.431864034655,2.996295103571243,1323512.8191305206,67116.18195959767
565,Ein,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,527422.6983582971,123909.8200280611,6022391.5532003725,1585.790888888889,311.6799774063674,8158.431864034655,1.7843138665982317,1323512.8191305206,24000.672460756512
566,Ein,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,640124.1698320104,403143.67846334097,5128878.096426719,1585.790888888889,362.54737411582846,8158.431864034655,3.4360008379038116,1712548.211521123,246503.67788979274
567,Ein,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,485821.8050693171,395573.91493833275,5766789.417050112,1585.790888888889,342.75033643487654,8158.431864034655,2.734927439603627,1712548.211521123,99771.07665210738
568,Ein,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,449239.8767706046,387535.4552811603,5937596.328709211,1585.790888888889,301.42685869679354,8158.431864034655,1.6726721288152797,1712548.211521123,71227.60801056748
569,Ein,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,591065.0353160059,731226.7998561283,5094769.242886599,1585.790888888889,360.9940175421362,8158.431864034655,3.396654924311868,2101583.603911726,258396.81437160337
570,Ein,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,444449.90639283333,718494.475278098,5710167.315541971,1585.790888888889,322.44029787707143,8158.431864034655,2.6007237780162606,2101583.603911726,124514.01002646114
571,Ein,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,412910.4975616778,702218.6471031057,5875688.318498424,1585.790888888889,291.1737399872197,8158.431864034655,1.600521342744528,2101583.603911726,109250.42937029795
572,Aus,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,1073696.154187938,0.0,5185844.44165444,1585.790888888889,408.0402505959373,8158.431864034655,3.501127167376484,856603.4298412929,227274.55902923094
573,Aus,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,898915.4141222303,0.0,5883343.437439744,1585.790888888889,408.87209913988784,8158.431864034655,3.1997678999253734,856603.4298412929,52493.81896352323
574,Aus,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,846421.595158707,0.0,6069974.589510827,1585.790888888889,346.05230927201023,8158.431864034655,,856603.4298412929,0.0
575,Aus,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,801306.8315601973,112491.40325554473,5173150.7084038695,1585.790888888889,393.9185930990555,8158.431864034655,3.4876385690915988,1245638.8222318953,231429.2255365482
576,Aus,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,633273.13461745,111062.49481908341,5851947.631661259,1585.790888888889,379.48594616606886,8158.431864034655,3.0270106622447055,1245638.8222318953,64824.43703026197
577,Aus,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,587263.2785550096,109814.85307901901,6030201.431676492,1585.790888888889,320.7256717554898,8158.431864034655,1.784241086947515,1245638.8222318953,20062.22270788626
578,Aus,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,694934.185632,381735.2813239501,5133424.092217389,1585.790888888889,379.7969356021737,8158.431864034655,3.4425240320767494,1634674.214622498,244848.09393054806
579,Aus,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,539453.1110668677,374659.69279859215,5774477.493042339,1585.790888888889,361.0208838435593,8158.431864034655,2.757571499132825,1634674.214622498,96442.60789077374
580,Aus,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,501860.6372530124,367110.1223668454,5946303.082505923,1585.790888888889,306.604014258608,8158.431864034655,1.6762778859940708,1634674.214622498,66399.7045086651
581,Aus,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,Jetzt Normal,642081.9403999624,706306.1891555184,5099978.749124351,1585.790888888889,365.67527810529185,8158.431864034655,3.4040205955403713,2023709.607013101,256460.3332575449
582,Aus,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,Jetzt Normal,494351.9528199041,694004.7112779467,5717882.506436143,1585.790888888889,342.5558215210497,8158.431864034655,2.6181781407520917,2023709.607013101,121031.82355505817
583,Aus,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,Jetzt Normal,461965.4364163875,678398.7944592134,5884243.955420386,1585.790888888889,294.4037399872197,8158.431864034655,1.60341110938956,2023709.607013101,104251.2239702749
584,Ein,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,Jetzt Normal,996350.0627832785,230.89967734046277,5141891.9345253045,1564.917267759563,400.4269498749405,8158.431864034655,3.499508650701519,934477.4267399181,227571.5648458561
585,Ein,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,Jetzt Normal,821597.1508957667,230.89967734046277,5828162.862843145,1564.917267759563,396.8821505767321,8158.431864034655,3.1892286339407545,934477.4267399181,52818.65295834431
