,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
10,Ein,Aus,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1081603.4837444648,287357.50271125365,4218335.535100846,1262.424262295082,346.1530660594171,0.0,0.0,908779.0439667889,0.0
11,Ein,Aus,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1007285.637909359,611746.2210646404,4218335.535100846,1262.424262295082,342.5945397908418,0.0,0.0,1307485.608155281,0.0
12,Aus,Aus,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1669533.1063088216,0.0,4218335.535100846,1262.424262295082,380.7471846010344,0.0,0.0,33491.91869117856,0.0
13,Aus,Aus,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1307393.3736388697,36566.83151854125,4218335.535100846,1262.424262295082,365.39862994445673,0.0,0.0,432198.48287967115,0.0
14,Aus,Aus,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1141585.6093347885,269465.6314029525,4218335.535100846,1262.424262295082,353.5930660594171,0.0,0.0,830905.0470681638,0.0
15,Aus,Aus,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,1062442.3974915717,589028.9837482283,4218335.535100846,1262.424262295082,351.0,0.0,0.0,1229611.611256656,0.0
16,Ein,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1810203.2061001027,0.0,3321817.9225345235,1283.4646666666665,424.19822749895525,0.0,3.981534607959942,111365.91558980357,218544.09668990585
17,Ein,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1714732.4444259717,0.0,3766423.917326075,1283.4646666666665,407.53128796061833,0.0,3.8188246785021693,111365.91558980357,123073.33501577517
18,Ein,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1658712.0127632467,0.0,4029644.182233083,1283.4646666666665,382.37042290254436,0.0,3.4763185328483805,111365.91558980357,67052.90335305025
19,Ein,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1442836.9750787502,30963.715547367472,3320616.5855095345,1283.4646666666665,396.18681953420344,0.0,3.9796238122368313,510072.4797782962,218920.71430967876
20,Ein,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1347267.942697152,28768.947383449387,3759706.8529353035,1283.4646666666665,392.18273330404077,0.0,3.791750755410961,510072.4797782962,125546.45009199876
21,Ein,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1293314.7087025866,25909.478336499957,4011396.2631611708,1283.4646666666665,351.49862994445675,0.0,3.35139528263269,510072.4797782962,74452.68514438267
22,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1262920.2924030905,246539.67388911662,3310663.04544929,1283.4646666666665,382.7495267311999,0.0,3.9623729270458257,908779.0439667889,222134.6374807628
23,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1170897.5935938982,238886.2072077474,3727702.325254302,1283.4646666666665,386.83716941900104,0.0,3.664526087627338,908779.0439667889,137765.40535293976
24,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1122270.8819808092,228614.8956035753,3957286.350367897,1283.4646666666665,346.1530660594171,0.0,2.9998921965061305,908779.0439667889,99410.0053440229
25,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1175778.810873615,553726.8490059202,3297513.740425707,1283.4646666666665,379.19100046262463,0.0,3.938036403871826,1307485.608155281,226512.54502297682
26,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1087117.8866871877,541937.241953131,3698664.2636624654,1283.4646666666665,383.27864315042575,0.0,3.5483481712254084,1307485.608155281,149641.22788933787
27,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1042018.1817450033,525407.5766789125,3916320.9471614654,1283.4646666666665,342.5945397908418,0.0,2.767695329455798,1307485.608155281,121071.18822137237
28,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1888077.2029987276,0.0,3321817.9225345235,1283.4646666666665,424.19822749895525,0.0,3.981534607959942,33491.91869117856,218544.09668990585
29,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1792606.4413245965,0.0,3766423.917326075,1283.4646666666665,421.4312879606183,0.0,3.8188246785021693,33491.91869117856,123073.33501577517
30,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1736586.0096618715,0.0,4029644.182233083,1283.4646666666665,405.6704229025444,0.0,3.4763185328483805,33491.91869117856,67052.90335305025
31,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1514624.3116121972,24886.567682189838,3320647.7004718203,1283.4646666666665,401.99509061623957,0.0,3.9796688200088175,432198.48287967115,218911.20180967878
32,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1419031.4323979209,22998.176210266167,3760652.32104208,1283.4646666666665,406.08273330404074,0.0,3.795243164227481,432198.48287967115,125206.71406732585
33,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1364430.4323364138,20566.82859245284,4015074.561319488,1283.4646666666665,365.39862994445673,0.0,3.371027036910137,432198.48287967115,73037.06162363214
34,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1324648.5923642488,230515.50562822496,3311014.1069588964,1283.4646666666665,390.1895267311999,0.0,3.9631187684971128,830905.0470681638,222013.10880418768
35,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1232316.164787592,223248.9507970533,3729876.4711101935,1283.4646666666665,394.27716941900104,0.0,3.6721309979745604,830905.0470681638,136947.23605870258
36,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1183161.585911105,213467.4830327749,3961468.609449934,1283.4646666666665,353.5930660594171,0.0,3.017759741876259,830905.0470681638,97574.12494649414
37,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Warm,1232453.5003085255,532956.368799682,3298806.5684363507,1283.4646666666665,387.59646067178284,0.0,3.940359402389926,1229611.611256656,226083.7177655002
38,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Warm,1143354.7066685474,521540.82228676573,3701765.5716255596,1283.4646666666665,391.68410335958396,0.0,3.559207042147085,1229611.611256656,148400.47063843795
39,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Warm,1097743.314050555,505508.50417427975,3920921.342515396,1283.4646666666665,351.0,0.0,2.7852543155036598,1229611.611256656,118821.39613293194
40,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1810203.2061001027,0.0,3267361.891017563,1262.424262295082,424.19822749895525,0.0,3.981534607959942,111365.91558980357,218544.09668990585
41,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1714732.4444259717,0.0,3704679.2629436804,1262.424262295082,407.53128796061833,0.0,3.8188246785021693,111365.91558980357,123073.33501577517
42,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1658712.0127632467,0.0,3963584.441540738,1262.424262295082,382.37042290254436,0.0,3.4763185328483805,111365.91558980357,67052.90335305025
43,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1442836.9750787502,30963.715547367472,3266180.248042165,1262.424262295082,396.18681953420344,0.0,3.9796238122368313,510072.4797782962,218920.71430967876
44,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1347267.942697152,28768.947383449387,3698072.3143625944,1262.424262295082,392.18273330404077,0.0,3.791750755410961,510072.4797782962,125546.45009199876
45,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1293314.7087025866,25909.478336499957,3945635.6686831187,1262.424262295082,351.49862994445675,0.0,3.35139528263269,510072.4797782962,74452.68514438267
46,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1262920.2924030905,246539.67388911662,3256389.880769794,1262.424262295082,382.7495267311999,0.0,3.9623729270458257,908779.0439667889,222134.6374807628
47,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1170897.5935938982,238886.2072077474,3666592.4510698053,1262.424262295082,386.83716941900104,0.0,3.664526087627338,908779.0439667889,137765.40535293976
48,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1122270.8819808092,228614.8956035753,3892412.8036405547,1262.424262295082,346.1530660594171,0.0,2.9998921965061305,908779.0439667889,99410.0053440229
49,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1175778.810873615,553726.8490059202,3243456.138123646,1262.424262295082,379.19100046262463,0.0,3.938036403871826,1307485.608155281,226512.54502297682
50,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1087117.8866871877,541937.241953131,3638030.4232745552,1262.424262295082,383.27864315042575,0.0,3.5483481712254084,1307485.608155281,149641.22788933787
51,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1042018.1817450033,525407.5766789125,3852118.964421113,1262.424262295082,342.5945397908418,0.0,2.767695329455798,1307485.608155281,121071.18822137237
52,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1888077.2029987276,0.0,3267361.891017563,1262.424262295082,424.19822749895525,0.0,3.981534607959942,33491.91869117856,218544.09668990585
53,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1792606.4413245965,0.0,3704679.2629436804,1262.424262295082,421.4312879606183,0.0,3.8188246785021693,33491.91869117856,123073.33501577517
54,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1736586.0096618715,0.0,3963584.441540738,1262.424262295082,405.6704229025444,0.0,3.4763185328483805,33491.91869117856,67052.90335305025
55,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1514624.3116121972,24886.567682189838,3266210.8529231017,1262.424262295082,401.99509061623957,0.0,3.9796688200088175,432198.48287967115,218911.20180967878
56,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1419031.4323979209,22998.176210266167,3699002.28299221,1262.424262295082,406.08273330404074,0.0,3.795243164227481,432198.48287967115,125206.71406732585
57,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1364430.4323364138,20566.82859245284,3949253.666871627,1262.424262295082,365.39862994445673,0.0,3.371027036910137,432198.48287967115,73037.06162363214
58,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1324648.5923642488,230515.50562822496,3256735.1871726857,1262.424262295082,390.1895267311999,0.0,3.9631187684971128,830905.0470681638,222013.10880418768
59,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1232316.164787592,223248.9507970533,3668730.955190353,1262.424262295082,394.27716941900104,0.0,3.6721309979745604,830905.0470681638,136947.23605870258
60,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1183161.585911105,213467.4830327749,3896526.501098295,1262.424262295082,353.5930660594171,0.0,3.017759741876259,830905.0470681638,97574.12494649414
61,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1232453.5003085255,532956.368799682,3244727.7722324766,1262.424262295082,387.59646067178284,0.0,3.940359402389926,1229611.611256656,226083.7177655002
62,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1143354.7066685474,521540.82228676573,3641080.890123503,1262.424262295082,391.68410335958396,0.0,3.559207042147085,1229611.611256656,148400.47063843795
63,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1097743.314050555,505508.50417427975,3856643.943457766,1262.424262295082,351.0,0.0,2.7852543155036598,1229611.611256656,118821.39613293194
64,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1945355.5127575076,0.0,2801680.5562347667,1283.4646666666665,484.6828672386821,0.0,3.7836531594353806,111365.91558980357,353696.4033473112
65,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1738905.2746105772,0.0,3679945.234897405,1283.4646666666665,448.2153913202023,0.0,3.7204792563806177,111365.91558980357,147246.16520038075
66,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1658712.0127632467,0.0,4029644.182233083,1283.4646666666665,382.37042290254436,0.0,3.4763185328483805,111365.91558980357,67052.90335305025
67,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1576066.9249816828,28917.298273942804,2800076.2446250776,1283.4646666666665,456.6714592739303,0.0,3.7823812348592822,510072.4797782962,354197.0814860357
68,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1370358.491734861,26826.640821586254,3670743.329295388,1283.4646666666665,432.8668366636246,0.0,3.6931238040803076,510072.4797782962,150579.30569157086
69,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1293314.7087025866,24124.904900929752,4007010.191697128,1283.4646666666665,351.49862994445675,0.0,3.3247239841925516,510072.4797782962,76237.25857995288
70,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1387388.5118182325,234440.36389640367,2786056.5797165604,1283.4646666666665,433.48637373987106,0.0,3.7700527560300143,908779.0439667889,358702.1668886175
71,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1190116.347537198,225827.35800815767,3618941.7835045494,1283.4646666666665,427.52127277858494,0.0,3.544570369548385,908779.0439667889,170043.0084958291
72,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1122270.8819808092,214815.4146996725,3927232.2753450605,1283.4646666666665,346.1530660594171,0.0,2.8731511606226383,908779.0439667889,113209.48624792576
73,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1293255.6408397248,531294.8377876717,2762632.296920476,1283.4646666666665,430.41971435518957,0.0,3.748165361209897,1307485.608155281,366421.3862073348
74,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1103947.3345915957,516369.2152965699,3564052.895765053,1283.4646666666665,423.9627465100097,0.0,3.3958228216912363,1307485.608155281,192038.70245030726
75,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1042018.1817450033,497464.62951521645,3859766.03936359,1283.4646666666665,342.5945397908418,0.0,2.5902749305803154,1307485.608155281,149014.13538506842
76,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,2023229.5096561324,0.0,2801680.5562347667,1283.4646666666665,484.6828672386821,0.0,3.7836531594353806,33491.91869117856,353696.4033473112
77,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1816779.271509202,0.0,3679945.234897405,1283.4646666666665,462.11539132020226,0.0,3.7204792563806177,33491.91869117856,147246.16520038075
78,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1736586.0096618715,0.0,4029644.182233083,1283.4646666666665,405.6704229025444,0.0,3.4763185328483805,33491.91869117856,67052.90335305025
79,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1648320.414002492,23311.42289612752,2800124.1572515955,1283.4646666666665,456.6714592739303,0.0,3.7824157490752928,432198.48287967115,354182.4489860358
80,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1442477.8541660474,21577.110620395615,3672163.2484922954,1283.4646666666665,446.76683666362464,0.0,3.697038436351719,432198.48287967115,150074.20142532306
81,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1364430.4323364138,19333.533891910523,4012095.676281117,1283.4646666666665,365.39862994445673,0.0,3.351147325561673,432198.48287967115,74270.35632417446
82,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1449812.568302682,219127.5066583018,2786457.800324129,1283.4646666666665,433.48637373987106,0.0,3.770487021010131,830905.0470681638,358565.08371254423
83,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1251832.7593971568,211038.3729426853,3622620.95049728,1283.4646666666665,434.961272778585,0.0,3.5536994877873456,830905.0470681638,168674.40852263532
84,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1183161.585911105,200609.3235029066,3933453.391109409,1283.4646666666665,353.5930660594171,0.0,2.894705693489758,830905.0470681638,110432.28447636242
85,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Warm,1350494.6259716386,511235.7830335369,2764353.7290392225,1283.4646666666665,430.41971435518957,0.0,3.7498313468108524,1229611.611256656,365845.4291947581
86,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Warm,1160377.0424455358,496808.0440887891,3568834.419895871,1283.4646666666665,432.36820671916786,0.0,3.4068209883399287,1229611.611256656,190155.5846134031
87,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Warm,1097743.314050555,478493.544849333,3866248.8229223434,1283.4646666666665,351.0,0.0,2.606709916698131,1229611.611256656,145836.35545787864
88,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1945355.5127575076,0.0,2755751.366788295,1262.424262295082,484.6828672386821,0.0,3.7836531594353806,111365.91558980357,353696.4033473112
89,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1738905.2746105772,0.0,3619618.263833513,1262.424262295082,448.2153913202023,0.0,3.7204792563806177,111365.91558980357,147246.16520038075
90,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1658712.0127632467,0.0,3963584.441540738,1262.424262295082,382.37042290254436,0.0,3.4763185328483805,111365.91558980357,67052.90335305025
91,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1576066.9249816828,28917.298273942804,2754173.3553689285,1262.424262295082,456.6714592739303,0.0,3.7823812348592822,510072.4797782962,354197.0814860357
92,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1370358.491734861,26826.640821586254,3610567.2091430044,1262.424262295082,432.8668366636246,0.0,3.6931238040803076,510072.4797782962,150579.30569157086
93,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1293314.7087025866,24124.904900929752,3941321.5000299625,1262.424262295082,351.49862994445675,0.0,3.3247239841925516,510072.4797782962,76237.25857995288
94,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1387388.5118182325,234440.36389640367,2740383.521032682,1262.424262295082,433.48637373987106,0.0,3.7700527560300143,908779.0439667889,358702.1668886175
95,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1190116.347537198,225827.35800815767,3559614.869020868,1262.424262295082,427.52127277858494,0.0,3.544570369548385,908779.0439667889,170043.0084958291
96,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1122270.8819808092,214815.4146996725,3862851.41837219,1262.424262295082,346.1530660594171,0.0,2.8731511606226383,908779.0439667889,113209.48624792576
97,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1293255.6408397248,531294.8377876717,2717343.2428725995,1262.424262295082,430.41971435518957,0.0,3.748165361209897,1307485.608155281,366421.3862073348
98,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1103947.3345915957,516369.2152965699,3505625.799113168,1262.424262295082,423.9627465100097,0.0,3.3958228216912363,1307485.608155281,192038.70245030726
99,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1042018.1817450033,497464.62951521645,3796491.1862592683,1262.424262295082,342.5945397908418,0.0,2.5902749305803154,1307485.608155281,149014.13538506842
100,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,2023229.5096561324,0.0,2755751.366788295,1262.424262295082,484.6828672386821,0.0,3.7836531594353806,33491.91869117856,353696.4033473112
101,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1816779.271509202,0.0,3619618.263833513,1262.424262295082,462.11539132020226,0.0,3.7204792563806177,33491.91869117856,147246.16520038075
102,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1736586.0096618715,0.0,3963584.441540738,1262.424262295082,405.6704229025444,0.0,3.4763185328483805,33491.91869117856,67052.90335305025
103,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1648320.414002492,23311.42289612752,2754220.4825425535,1262.424262295082,456.6714592739303,0.0,3.7824157490752928,432198.48287967115,354182.4489860358
104,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1442477.8541660474,21577.110620395615,3611963.850976028,1262.424262295082,446.76683666362464,0.0,3.697038436351719,432198.48287967115,150074.20142532306
105,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1364430.4323364138,19333.533891910523,3946323.616014213,1262.424262295082,365.39862994445673,0.0,3.351147325561673,432198.48287967115,74270.35632417446
106,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1449812.568302682,219127.5066583018,2740778.1642532414,1262.424262295082,433.48637373987106,0.0,3.770487021010131,830905.0470681638,358565.08371254423
107,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1251832.7593971568,211038.3729426853,3563233.7218006034,1262.424262295082,434.961272778585,0.0,3.5536994877873456,830905.0470681638,168674.40852263532
108,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1183161.585911105,200609.3235029066,3868970.548632205,1262.424262295082,353.5930660594171,0.0,2.894705693489758,830905.0470681638,110432.28447636242
109,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Warm,1350494.6259716386,511235.7830335369,2719036.4547926784,1262.424262295082,430.41971435518957,0.0,3.7498313468108524,1229611.611256656,365845.4291947581
110,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Warm,1160377.0424455358,496808.0440887891,3510328.937602496,1262.424262295082,432.36820671916786,0.0,3.4068209883399287,1229611.611256656,190155.5846134031
111,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Warm,1097743.314050555,478493.544849333,3802867.694677715,1262.424262295082,351.0,0.0,2.606709916698131,1229611.611256656,145836.35545787864
112,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,55,zukunft Warm,2076739.0629295842,0.0,2299732.0991239133,1283.4646666666665,545.167506978409,0.0,3.6901506904556256,111365.91558980357,485079.95351938804
113,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,65,zukunft Warm,1760916.0459567287,0.0,3602003.215164664,1283.4646666666665,488.8994946797862,0.0,3.651100708650624,111365.91558980357,169256.9365465321
114,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,75,zukunft Warm,1658712.0127632467,0.0,4029644.182233083,1283.4646666666665,382.37042290254436,0.0,3.4763185328483805,111365.91558980357,67052.90335305025
