,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
21,Ein,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1289559.0141529276,23531.884744892894,4465233.898012346,1453.5607777777777,348.1726386002788,0.0,3.283465501757074,496156.34148616384,59158.44589419868
22,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1238659.958869354,220204.69453572255,3813081.175367459,1453.5607777777777,388.9633396700398,0.0,3.956627631230394,882006.1229981545,197436.36233178628
23,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1168169.8188582694,212393.31175455614,4147750.983369237,1453.5607777777777,342.58,0.0,3.561797785343026,882006.1229981545,134757.6051018675
24,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1112897.801391842,201275.1380942557,4397239.674634227,1453.5607777777777,342.58,0.0,2.8193036759002394,882006.1229981545,90603.76129574113
25,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1148148.611942186,509409.29393071256,3796792.5510061868,1453.5607777777777,388.8660937980032,0.0,3.9094225885013896,1267855.9045101453,203570.19752161895
26,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1080794.6105536942,496887.01953694306,4116809.130331575,1453.5607777777777,342.58,0.0,3.4142277068260323,1267855.9045101453,148738.47052689653
27,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1030808.5308331236,477666.7117451568,4345933.529983047,1453.5607777777777,342.58,0.0,2.556651251023928,1267855.9045101453,117972.69859811197
28,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1862611.3531222865,0.0,3828622.632440849,1453.5607777777777,423.4752256336932,0.0,3.995413422396451,32432.56307554814,192018.89119783425
29,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1788534.8114100664,0.0,4189822.9617172964,1453.5607777777777,415.93410045181014,0.0,3.7485649626696,32432.56307554814,117942.3494856148
30,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1722980.5837269083,0.0,4482390.483777975,1453.5607777777777,407.1329319528049,0.0,3.413059733584741,32432.56307554814,52388.121802456524
31,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1500170.3056955293,22911.43588891235,3827119.4221710693,1453.5607777777777,402.2614120270669,0.0,3.992120075235822,418282.34458753886,192516.18939415616
32,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1425783.1221905516,21314.395743764828,4185083.6703084903,1453.5607777777777,365.85250879556907,0.0,3.7283442989226914,418282.34458753886,119726.04603432569
33,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1361898.4728845973,19131.424995480807,4468120.715898947,1453.5607777777777,351.0,0.0,3.3028637530659393,418282.34458753886,58024.36747665522
34,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1301440.6424491918,205601.98153940073,3814426.044548194,1453.5607777777777,397.2860937980032,0.0,3.960337995554264,804132.1260995297,196945.76200932078
35,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1230526.5537425955,198311.36807045472,4151219.0445559765,1453.5607777777777,351.0,0.0,3.5767319619904923,804132.1260995297,133322.28677167025
36,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1174276.2492762606,187844.0599756073,4403858.542082719,1453.5607777777777,351.0,0.0,2.849949267664001,804132.1260995297,87539.29040018306
37,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,55,zukunft Kalt,1204774.6865777702,488956.38187828194,3798804.551551382,1453.5607777777777,397.2860937980032,0.0,3.9158199707549888,1189981.9076115203,202775.18731100857
38,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,65,zukunft Kalt,1136928.9696750317,477078.70432210603,4120896.1717272284,1453.5607777777777,351.0,0.0,3.434088032347481,1189981.9076115203,146807.14796444584
39,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,75,zukunft Kalt,1086213.9146902484,458487.4119463062,4352252.919558089,1453.5607777777777,351.0,0.0,2.5803876989047967,1189981.9076115203,114683.38535546279
40,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1784737.356223661,0.0,3765858.326990999,1429.731912568306,423.4752256336932,0.0,3.995413422396451,110306.55997417314,192018.89119783425
41,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1710660.8145114416,0.0,4121137.3393940614,1429.731912568306,391.6658087913356,0.0,3.7485649626696,110306.55997417314,117942.3494856148
42,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1645106.5868282835,0.0,4408908.6725685,1429.731912568306,380.4095820671183,0.0,3.413059733584741,110306.55997417314,52388.121802456524
43,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1427386.8546374834,27894.576771261476,3764043.070504989,1429.731912568306,402.2614120270669,0.0,3.991493448739539,496156.34148616384,192623.59435238555
44,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1352952.9700264486,26044.0404156113,4115654.350456113,1429.731912568306,348.1726386002788,0.0,3.7248465270024087,496156.34148616384,120040.24609700157
45,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1289559.0141529276,23531.884744892894,4392033.342307224,1429.731912568306,348.1726386002788,0.0,3.283465501757074,496156.34148616384,59158.44589419868
46,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1238659.958869354,220204.69453572255,3750571.647902419,1429.731912568306,388.9633396700398,0.0,3.956627631230394,882006.1229981545,197436.36233178628
47,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1168169.8188582694,212393.31175455614,4079755.065609085,1429.731912568306,342.58,0.0,3.561797785343026,882006.1229981545,134757.6051018675
48,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1112897.801391842,201275.1380942557,4325153.7783287475,1429.731912568306,342.58,0.0,2.8193036759002394,882006.1229981545,90603.76129574113
49,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1148148.611942186,509409.29393071256,3734550.05017002,1429.731912568306,388.8660937980032,0.0,3.9094225885013896,1267855.9045101453,203570.19752161895
50,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1080794.6105536942,496887.01953694306,4049320.4560638443,1429.731912568306,342.58,0.0,3.4142277068260323,1267855.9045101453,148738.47052689653
51,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1030808.5308331236,477666.7117451568,4274688.718016112,1429.731912568306,342.58,0.0,2.556651251023928,1267855.9045101453,117972.69859811197
52,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1862611.3531222865,0.0,3765858.326990999,1429.731912568306,423.4752256336932,0.0,3.995413422396451,32432.56307554814,192018.89119783425
53,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1788534.8114100664,0.0,4121137.3393940614,1429.731912568306,415.93410045181014,0.0,3.7485649626696,32432.56307554814,117942.3494856148
54,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1722980.5837269083,0.0,4408908.6725685,1429.731912568306,407.1329319528049,0.0,3.413059733584741,32432.56307554814,52388.121802456524
55,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1500170.3056955293,22911.43588891235,3764379.759512527,1429.731912568306,402.2614120270669,0.0,3.992120075235822,418282.34458753886,192516.18939415616
56,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1425783.1221905516,21314.395743764828,4116475.7412870387,1429.731912568306,365.85250879556907,0.0,3.7283442989226914,418282.34458753886,119726.04603432569
57,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1361898.4728845973,19131.424995480807,4394872.8353104405,1429.731912568306,351.0,0.0,3.3028637530659393,418282.34458753886,58024.36747665522
58,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1301440.6424491918,205601.98153940073,3751894.470047403,1429.731912568306,397.2860937980032,0.0,3.960337995554264,804132.1260995297,196945.76200932078
59,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1230526.5537425955,198311.36807045472,4083166.273333748,1429.731912568306,351.0,0.0,3.5767319619904923,804132.1260995297,133322.28677167025
60,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1174276.2492762606,187844.0599756073,4331664.1397534935,1429.731912568306,351.0,0.0,2.849949267664001,804132.1260995297,87539.29040018306
61,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1204774.6865777702,488956.38187828194,3736529.0670997202,1429.731912568306,397.2860937980032,0.0,3.9158199707549888,1189981.9076115203,202775.18731100857
62,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1136928.9696750317,477078.70432210603,4053340.4967808807,1429.731912568306,351.0,0.0,3.434088032347481,1189981.9076115203,146807.14796444584
63,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1086213.9146902484,458487.4119463062,4280904.511040743,1429.731912568306,351.0,0.0,2.5803876989047967,1189981.9076115203,114683.38535546279
64,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1891823.9442761564,0.0,3418741.0778472703,1453.5607777777777,483.95986537342003,0.0,3.798286334396795,110306.55997417314,299105.4792503296
65,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1728311.2431712584,0.0,4126796.0671451343,1453.5607777777777,428.1948308983313,0.0,3.6789478822878,110306.55997417314,135592.77814543134
66,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1645303.364222058,0.0,4481715.404575249,1453.5607777777777,380.4095820671183,0.0,3.4118418608171246,110306.55997417314,52584.89919623112
67,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1533207.1730352037,26616.019402039266,3416856.2778801485,1453.5607777777777,459.90634257845227,0.0,3.7961270434517487,496156.34148616384,299722.47011932835
68,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1369883.903521558,24806.352143235006,4119654.948836612,1453.5607777777777,386.34065649117844,0.0,3.6558129611823036,496156.34148616384,138208.8678644869
69,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1289663.7766148685,22326.613403516945,4461759.895769378,1453.5607777777777,348.1726386002788,0.0,3.2640363911438466,496156.34148616384,60468.47969751548
70,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1335824.7546200564,208103.72223030572,3396706.1793678473,1453.5607777777777,446.60827022142513,0.0,3.76886740743942,882006.1229981545,306702.1303879053
71,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1181513.1205200548,199648.9061501696,4061994.9894364304,1453.5607777777777,366.6494495878671,0.0,3.4639476012494352,882006.1229981545,160845.31236803957
72,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1112933.9113658015,188395.5848589564,4369051.608048254,1453.5607777777777,342.58,0.0,2.712619187573675,882006.1229981545,103519.42450499976
73,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1237795.7465495807,485313.23461906303,3367776.4708371577,1453.5607777777777,435.1521875960064,0.0,3.724886602870829,1267855.9045101453,317313.3914406631
74,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1091665.0538768477,469676.48454399646,4001797.4453124264,1453.5607777777777,366.17820671916786,0.0,3.2723441132451883,1267855.9045101453,186819.4488429967
75,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1030808.5308331236,448452.6856842329,4288316.366428707,1453.5607777777777,342.58,0.0,2.4015107033278142,1267855.9045101453,147186.7246590359
76,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1969697.9411747814,0.0,3418741.0778472703,1453.5607777777777,483.95986537342003,0.0,3.798286334396795,32432.56307554814,299105.4792503296
77,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1806185.2400698832,0.0,4126796.0671451343,1453.5607777777777,429.7813307848898,0.0,3.6789478822878,32432.56307554814,135592.77814543134
78,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1723177.361120683,0.0,4481715.404575249,1453.5607777777777,407.1329319528049,0.0,3.4118418608171246,32432.56307554814,52584.89919623112
79,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1606155.4666886986,21799.950039333995,3417205.701706571,1453.5607777777777,459.90634257845227,0.0,3.796466490531013,418282.34458753886,299612.8362369038
80,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1442796.480490429,20250.14579160116,4120756.0909813917,1453.5607777777777,398.62926794738496,0.0,3.6593713364893756,418282.34458753886,137803.65428636683
81,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1362011.9758047145,18097.585781237598,4465025.897895456,1453.5607777777777,351.0,0.0,3.2858931677743355,418282.34458753886,59171.70961101566
82,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1399342.928115083,194478.7421263481,3398811.097349697,1453.5607777777777,446.60827022142513,0.0,3.7716782114089074,804132.1260995297,305971.28708826454
83,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1244159.0978070588,186543.0248271605,4067277.364613898,1453.5607777777777,387.6494495878671,0.0,3.4803084016788346,804132.1260995297,158723.1740794282
84,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1174325.024710453,175989.5261650081,4377756.338660524,1453.5607777777777,351.0,0.0,2.745046093146835,804132.1260995297,99442.59964497486
85,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,55,zukunft Kalt,1295260.9209278177,466109.3209167702,3370857.777526308,1453.5607777777777,443.57218759600636,0.0,3.730311869158338,1189981.9076115203,316108.482622568
86,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,65,zukunft Kalt,1148126.4492210243,451128.0279694555,4008250.955706302,1453.5607777777777,382.36820671916786,0.0,3.2917200623759983,1189981.9076115203,183955.30386308904
87,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,75,zukunft Kalt,1086213.9146902484,430761.06723319145,4297465.596803696,1453.5607777777777,351.0,0.0,2.4242457811885445,1189981.9076115203,142409.73006857745
88,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1891823.9442761564,0.0,3362696.142144857,1429.731912568306,483.95986537342003,0.0,3.798286334396795,110306.55997417314,299105.4792503296
89,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1728311.2431712584,0.0,4059143.672601771,1429.731912568306,428.1948308983313,0.0,3.6789478822878,110306.55997417314,135592.77814543134
90,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1645303.364222058,0.0,4408244.66023795,1429.731912568306,380.4095820671183,0.0,3.4118418608171246,110306.55997417314,52584.89919623112
91,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1533207.1730352037,26616.019402039266,3360842.2405378516,1429.731912568306,459.90634257845227,0.0,3.7961270434517487,496156.34148616384,299722.47011932835
92,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1369883.903521558,24806.352143235006,4052119.621806504,1429.731912568306,386.34065649117844,0.0,3.6558129611823036,496156.34148616384,138208.8678644869
93,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1289663.7766148685,22326.613403516945,4388616.2909207,1429.731912568306,348.1726386002788,0.0,3.2640363911438466,496156.34148616384,60468.47969751548
94,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1335824.7546200564,208103.72223030572,3341022.4715093574,1429.731912568306,446.60827022142513,0.0,3.76886740743942,882006.1229981545,306702.1303879053
95,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1181513.1205200548,199648.9061501696,3995404.907642391,1429.731912568306,366.6494495878671,0.0,3.4639476012494352,882006.1229981545,160845.31236803957
96,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1112933.9113658015,188395.5848589564,4297427.811195004,1429.731912568306,342.58,0.0,2.712619187573675,882006.1229981545,103519.42450499976
97,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1237795.7465495807,485313.23461906303,3312567.020495564,1429.731912568306,435.1521875960064,0.0,3.724886602870829,1267855.9045101453,317313.3914406631
98,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1091665.0538768477,469676.48454399646,3936194.208504026,1429.731912568306,366.17820671916786,0.0,3.2723441132451883,1267855.9045101453,186819.4488429967
99,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1030808.5308331236,448452.6856842329,4218016.098126597,1429.731912568306,342.58,0.0,2.4015107033278142,1267855.9045101453,147186.7246590359
100,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1969697.9411747814,0.0,3362696.142144857,1429.731912568306,483.95986537342003,0.0,3.798286334396795,32432.56307554814,299105.4792503296
101,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1806185.2400698832,0.0,4059143.672601771,1429.731912568306,429.7813307848898,0.0,3.6789478822878,32432.56307554814,135592.77814543134
102,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1723177.361120683,0.0,4408244.66023795,1429.731912568306,407.1329319528049,0.0,3.4118418608171246,32432.56307554814,52584.89919623112
103,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1606155.4666886986,21799.950039333995,3361185.9361048243,1429.731912568306,459.90634257845227,0.0,3.796466490531013,418282.34458753886,299612.8362369038
104,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1442796.480490429,20250.14579160116,4053202.712440713,1429.731912568306,398.62926794738496,0.0,3.6593713364893756,418282.34458753886,137803.65428636683
105,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1362011.9758047145,18097.585781237598,4391828.752028318,1429.731912568306,351.0,0.0,3.2858931677743355,418282.34458753886,59171.70961101566
106,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1399342.928115083,194478.7421263481,3343092.8826390468,1429.731912568306,446.60827022142513,0.0,3.7716782114089074,804132.1260995297,305971.28708826454
107,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1244159.0978070588,186543.0248271605,4000600.686505473,1429.731912568306,387.6494495878671,0.0,3.4803084016788346,804132.1260995297,158723.1740794282
108,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1174325.024710453,175989.5261650081,4305989.841305433,1429.731912568306,351.0,0.0,2.745046093146835,804132.1260995297,99442.59964497486
109,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,55,zukunft Kalt,1295260.9209278177,466109.3209167702,3315597.8139603026,1429.731912568306,443.57218759600636,0.0,3.730311869158338,1189981.9076115203,316108.482622568
110,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,65,zukunft Kalt,1148126.4492210243,451128.0279694555,3942541.923645543,1429.731912568306,382.36820671916786,0.0,3.2917200623759983,1189981.9076115203,183955.30386308904
111,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,75,zukunft Kalt,1086213.9146902484,430761.06723319145,4227015.341118389,1429.731912568306,351.0,0.0,2.4242457811885445,1189981.9076115203,142409.73006857745
112,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,55,zukunft Kalt,1995949.9157295185,0.0,3023150.340241457,1453.5607777777777,544.4445051131469,0.0,3.700405599863352,110306.55997417314,403231.45070369163
113,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,65,zukunft Kalt,1743996.7507925835,0.0,4071532.069890314,1453.5607777777777,468.87893425791526,0.0,3.6262729892827896,110306.55997417314,151278.2857667566
114,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,75,zukunft Kalt,1645303.578127183,0.0,4481714.690524749,1453.5607777777777,380.4095820671183,0.0,3.411840203218544,110306.55997417314,52585.113101355826
