,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
115,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Warm,1672891.3687078233,505510.39147879847,908007.4068264303,661.7095906541107,481.0959160417644,0.0,3.941962320555228,1307485.608155281,771841.5603843062
116,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Warm,2441374.6666931272,0.0,908007.4068264303,661.7095906541107,522.6072951838013,0.0,3.941962320555228,33491.91869117856,771841.5603843062
117,Aus,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Warm,2062586.828424452,19918.725919817112,908007.4068264303,661.7095906541107,491.5330995998666,0.0,3.941962320555228,432198.48287967115,771841.5603843062
118,Aus,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Warm,1847929.930570898,203968.3922547556,908007.4068264303,661.7095906541107,491.3959160417644,0.0,3.941962320555228,830905.0470681638,771841.5603843062
119,Aus,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Warm,1731474.7134842358,486219.73935658595,908007.4068264303,661.7095906541107,491.3959160417644,0.0,3.941962320555228,1229611.611256656,771841.5603843062
120,Ein,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2363500.669794503,0.0,893122.039501407,650.8618924466663,522.6072951838013,0.0,3.941962320555228,111365.91558980357,771841.5603843062
121,Ein,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1989637.0377597727,24842.932153762496,893122.039501407,650.8618924466663,484.35190400881635,0.0,3.941962320555228,510072.4797782962,771841.5603843062
122,Ein,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1784518.2584194702,218430.717001953,893122.039501407,650.8618924466663,481.0959160417644,0.0,3.941962320555228,908779.0439667889,771841.5603843062
123,Ein,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1672891.3687078233,505510.39147879847,893122.039501407,650.8618924466663,481.0959160417644,0.0,3.941962320555228,1307485.608155281,771841.5603843062
124,Aus,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2441374.6666931272,0.0,893122.039501407,650.8618924466663,522.6072951838013,0.0,3.941962320555228,33491.91869117856,771841.5603843062
125,Aus,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2062586.828424452,19918.725919817112,893122.039501407,650.8618924466663,491.5330995998666,0.0,3.941962320555228,432198.48287967115,771841.5603843062
126,Aus,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1847929.930570898,203968.3922547556,893122.039501407,650.8618924466663,491.3959160417644,0.0,3.941962320555228,830905.0470681638,771841.5603843062
127,Aus,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1731474.7134842358,486219.73935658595,893122.039501407,650.8618924466663,491.3959160417644,0.0,3.941962320555228,1229611.611256656,771841.5603843062
128,Ein,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,2547465.279966847,0.0,104713.85015841776,350.8320526478327,561.3087583784175,0.0,3.9396424353294304,111365.91558980357,955806.1705566501
129,Ein,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,2173569.4706865456,24810.75490819121,104713.85015841776,350.8320526478327,552.3977043286346,0.0,3.9396424353294304,510072.4797782962,955806.1705566501
130,Ein,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,1966680.3527602076,216628.20117034626,104713.85015841776,350.8320526478327,552.2938740626466,0.0,3.9396424353294304,908779.0439667889,955806.1705566501
131,Ein,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,1850687.5164754605,499341.9290740918,104713.85015841776,350.8320526478327,552.2938740626466,0.0,3.9396424353294304,1307485.608155281,955806.1705566501
132,Aus,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,2625339.276865472,0.0,104713.85015841776,350.8320526478327,577.0087583784175,0.0,3.9396424353294304,33491.91869117856,955806.1705566501
133,Aus,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,2246546.852693242,19914.14001626286,104713.85015841776,350.8320526478327,562.5938740626466,0.0,3.9396424353294304,432198.48287967115,955806.1705566501
134,Aus,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,2030229.1407611624,202302.9922726759,104713.85015841776,350.8320526478327,562.5938740626466,0.0,3.9396424353294304,830905.0470681638,955806.1705566501
135,Aus,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,45,zukunft Warm,1909494.5385855488,480274.9542855553,104713.85015841776,350.8320526478327,562.5938740626466,0.0,3.9396424353294304,1229611.611256656,955806.1705566501
136,Ein,Aus,25 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2547465.279966847,0.0,102997.22966401746,345.0807075224584,561.3087583784175,0.0,3.9396424353294304,111365.91558980357,955806.1705566501
137,Ein,Aus,500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2173569.4706865456,24810.75490819121,102997.22966401746,345.0807075224584,552.3977043286346,0.0,3.9396424353294304,510072.4797782962,955806.1705566501
138,Ein,Aus,1.000 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1966680.3527602076,216628.20117034626,102997.22966401746,345.0807075224584,552.2938740626466,0.0,3.9396424353294304,908779.0439667889,955806.1705566501
139,Ein,Aus,1.500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1850687.5164754605,499341.9290740918,102997.22966401746,345.0807075224584,552.2938740626466,0.0,3.9396424353294304,1307485.608155281,955806.1705566501
140,Aus,Aus,25 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2625339.276865472,0.0,102997.22966401746,345.0807075224584,577.0087583784175,0.0,3.9396424353294304,33491.91869117856,955806.1705566501
141,Aus,Aus,500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2246546.852693242,19914.14001626286,102997.22966401746,345.0807075224584,562.5938740626466,0.0,3.9396424353294304,432198.48287967115,955806.1705566501
142,Aus,Aus,1.000 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2030229.1407611624,202302.9922726759,102997.22966401746,345.0807075224584,562.5938740626466,0.0,3.9396424353294304,830905.0470681638,955806.1705566501
143,Aus,Aus,1.500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1909494.5385855488,480274.9542855553,102997.22966401746,345.0807075224584,562.5938740626466,0.0,3.9396424353294304,1229611.611256656,955806.1705566501
144,Ein,Aus,25 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,2571373.1488648355,0.0,263.9779694748043,39.95451464155508,569.1233041075416,0.0,3.939455064452453,111365.91558980357,979714.0394546387
145,Ein,Aus,500 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,2197477.3395845336,24810.75490819121,263.9779694748043,39.95451464155508,557.9508308729788,0.0,3.939455064452453,510072.4797782962,979714.0394546387
146,Ein,Aus,1.000 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,1990580.0142184002,216619.99373055037,263.9779694748043,39.95451464155508,555.2465903097051,0.0,3.939455064452453,908779.0439667889,979714.0394546387
147,Ein,Aus,1.500 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,1874542.5021151423,499289.045815785,263.9779694748043,39.95451464155508,554.9186283767164,0.0,3.939455064452453,1307485.608155281,979714.0394546387
148,Aus,Aus,25 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,2649247.14576346,0.0,263.9779694748043,39.95451464155508,584.6233041075416,0.0,3.939455064452453,33491.91869117856,979714.0394546387
149,Aus,Aus,500 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,2270454.7215912305,19914.14001626286,263.9779694748043,39.95451464155508,568.7931364014664,0.0,3.939455064452453,432198.48287967115,979714.0394546387
150,Aus,Aus,1.000 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,2054128.802219355,202294.78483288,263.9779694748043,39.95451464155508,565.2186283767164,0.0,3.939455064452453,830905.0470681638,979714.0394546387
151,Aus,Aus,1.500 kWp,Sole/Wasser 800,Normal weiter,0%,45,zukunft Warm,1933349.5242252308,480222.0710272485,263.9779694748043,39.95451464155508,565.2186283767164,0.0,3.939455064452453,1229611.611256656,979714.0394546387
152,Ein,Aus,25 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2571373.1488648355,0.0,259.65046177849604,39.299522598250896,569.1233041075416,0.0,3.939455064452453,111365.91558980357,979714.0394546387
153,Ein,Aus,500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2197477.3395845336,24810.75490819121,259.65046177849604,39.299522598250896,557.9508308729788,0.0,3.939455064452453,510072.4797782962,979714.0394546387
154,Ein,Aus,1.000 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1990580.0142184002,216619.99373055037,259.65046177849604,39.299522598250896,555.2465903097051,0.0,3.939455064452453,908779.0439667889,979714.0394546387
155,Ein,Aus,1.500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1874542.5021151423,499289.045815785,259.65046177849604,39.299522598250896,554.9186283767164,0.0,3.939455064452453,1307485.608155281,979714.0394546387
156,Aus,Aus,25 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2649247.14576346,0.0,259.65046177849604,39.299522598250896,584.6233041075416,0.0,3.939455064452453,33491.91869117856,979714.0394546387
157,Aus,Aus,500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2270454.7215912305,19914.14001626286,259.65046177849604,39.299522598250896,568.7931364014664,0.0,3.939455064452453,432198.48287967115,979714.0394546387
158,Aus,Aus,1.000 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2054128.802219355,202294.78483288,259.65046177849604,39.299522598250896,565.2186283767164,0.0,3.939455064452453,830905.0470681638,979714.0394546387
159,Aus,Aus,1.500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1933349.5242252308,480222.0710272485,259.65046177849604,39.299522598250896,565.2186283767164,0.0,3.939455064452453,1229611.611256656,979714.0394546387
160,Ein,Aus,25 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,2571433.634968981,0.0,-0.004959444444444444,0.0,569.1233041075416,0.0,3.939454352397525,111365.91558980357,979774.5255587846
161,Ein,Aus,500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,2197537.8256886797,24810.75490819121,-0.004959444444444444,0.0,557.9508308729788,0.0,3.939454352397525,510072.4797782962,979774.5255587846
162,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,1990640.5003225466,216619.99373055037,-0.004959444444444444,0.0,555.2465903097051,0.0,3.939454352397525,908779.0439667889,979774.5255587846
163,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,1874602.9882192882,499289.045815785,-0.004959444444444444,0.0,554.9186283767164,0.0,3.939454352397525,1307485.608155281,979774.5255587846
164,Aus,Aus,25 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,2649307.6318676057,0.0,-0.004959444444444444,0.0,584.6233041075416,0.0,3.939454352397525,33491.91869117856,979774.5255587846
165,Aus,Aus,500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,2270515.207695376,19914.14001626286,-0.004959444444444444,0.0,568.7931364014664,0.0,3.939454352397525,432198.48287967115,979774.5255587846
166,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,2054189.2883235011,202294.78483288,-0.004959444444444444,0.0,565.2186283767164,0.0,3.939454352397525,830905.0470681638,979774.5255587846
167,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,zukunft Warm,1933410.0103293767,480222.0710272485,-0.004959444444444444,0.0,565.2186283767164,0.0,3.939454352397525,1229611.611256656,979774.5255587846
168,Ein,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2571433.634968981,0.0,-0.0048781420765027315,0.0,569.1233041075416,0.0,3.939454352397525,111365.91558980357,979774.5255587846
169,Ein,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2197537.8256886797,24810.75490819121,-0.0048781420765027315,0.0,557.9508308729788,0.0,3.939454352397525,510072.4797782962,979774.5255587846
170,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1990640.5003225466,216619.99373055037,-0.0048781420765027315,0.0,555.2465903097051,0.0,3.939454352397525,908779.0439667889,979774.5255587846
171,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1874602.9882192882,499289.045815785,-0.0048781420765027315,0.0,554.9186283767164,0.0,3.939454352397525,1307485.608155281,979774.5255587846
172,Aus,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2649307.6318676057,0.0,-0.0048781420765027315,0.0,584.6233041075416,0.0,3.939454352397525,33491.91869117856,979774.5255587846
173,Aus,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2270515.207695376,19914.14001626286,-0.0048781420765027315,0.0,568.7931364014664,0.0,3.939454352397525,432198.48287967115,979774.5255587846
174,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,2054189.2883235011,202294.78483288,-0.0048781420765027315,0.0,565.2186283767164,0.0,3.939454352397525,830905.0470681638,979774.5255587846
175,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1933410.0103293767,480222.0710272485,-0.0048781420765027315,0.0,565.2186283767164,0.0,3.939454352397525,1229611.611256656,979774.5255587846
176,Ein,Ein,25 kWp,Aus,Normal weiter,0%,0,zukunft Warm,768184.1468260519,526.6556833555006,5803571.2752608275,1469.1535555555556,325.63584319964644,8158.431864034655,0.0,935367.5338573034,0.0
177,Ein,Ein,500 kWp,Aus,Normal weiter,0%,0,zukunft Warm,517589.26318044984,148638.336226246,5803571.2752608275,1469.1535555555556,301.20916798605424,8158.431864034655,0.0,1334074.0980457962,0.0
178,Ein,Ein,1.000 kWp,Aus,Normal weiter,0%,0,zukunft Warm,445172.5527801167,474928.19001440535,5803571.2752608275,1469.1535555555556,287.7104575366998,8158.431864034655,0.0,1732780.6622342886,0.0
179,Ein,Ein,1.500 kWp,Aus,Normal weiter,0%,0,zukunft Warm,411726.86663855665,840189.0680613382,5803571.2752608275,1469.1535555555556,280.0628035967525,8158.431864034655,0.0,2131487.226422781,0.0
180,Aus,Ein,25 kWp,Aus,Normal weiter,0%,0,zukunft Warm,845531.4880413213,0.0,5803571.2752608275,1469.1535555555556,339.4229124430106,8158.431864034655,0.0,857493.5369586786,0.0
181,Aus,Ein,500 kWp,Aus,Normal weiter,0%,0,zukunft Warm,576998.9489435212,130174.02509069235,5803571.2752608275,1469.1535555555556,304.43916798605426,8158.431864034655,0.0,1256200.101147171,0.0
182,Aus,Ein,1.000 kWp,Aus,Normal weiter,0%,0,zukunft Warm,496912.31943824765,448793.9597739114,5803571.2752608275,1469.1535555555556,290.3804575366998,8158.431864034655,0.0,1654906.6653356636,0.0
183,Aus,Ein,1.500 kWp,Aus,Normal weiter,0%,0,zukunft Warm,460089.67619045096,810677.8807146072,5803571.2752608275,1469.1535555555556,282.7328035967525,8158.431864034655,0.0,2053613.229524156,0.0
184,Ein,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,768184.1468260519,526.6556833555006,5750226.0077567315,1450.1920218579235,325.63584319964644,8158.431864034655,0.0,935367.5338573034,0.0
185,Ein,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,517589.26318044984,148638.336226246,5750226.0077567315,1450.1920218579235,301.20916798605424,8158.431864034655,0.0,1334074.0980457962,0.0
186,Ein,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,445172.5527801167,474928.19001440535,5750226.0077567315,1450.1920218579235,287.7104575366998,8158.431864034655,0.0,1732780.6622342886,0.0
187,Ein,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,411726.86663855665,840189.0680613382,5750226.0077567315,1450.1920218579235,280.0628035967525,8158.431864034655,0.0,2131487.226422781,0.0
188,Aus,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,845531.4880413213,0.0,5750226.0077567315,1450.1920218579235,339.4229124430106,8158.431864034655,0.0,857493.5369586786,0.0
189,Aus,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,576998.9489435212,130174.02509069235,5750226.0077567315,1450.1920218579235,304.43916798605426,8158.431864034655,0.0,1256200.101147171,0.0
190,Aus,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,496912.31943824765,448793.9597739114,5750226.0077567315,1450.1920218579235,290.3804575366998,8158.431864034655,0.0,1654906.6653356636,0.0
191,Aus,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Warm,460089.67619045096,810677.8807146072,5750226.0077567315,1450.1920218579235,282.7328035967525,8158.431864034655,0.0,2053613.229524156,0.0
192,Ein,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,972684.5733608367,179.76591752359914,4902526.801967035,1469.1535555555556,358.85150438733814,8158.431864034655,3.9587534784900353,935367.5338573034,204847.31630061654
193,Ein,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,709679.4395557318,135881.19630091148,4902526.801967035,1469.1535555555556,338.95389130080645,8158.431864034655,3.9587534784900353,1334074.0980457962,204847.31630061654
194,Ein,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,623185.4898670259,448043.7639152682,4902366.580441306,1469.1535555555556,322.6154716631105,8158.431864034655,3.958490303270063,1732780.6622342886,204897.36318604668
195,Ein,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,581902.3820402374,805378.2484923976,4902088.765507654,1469.1535555555556,314.9678177231632,8158.431864034655,3.9579919261161396,2131487.226422781,204986.33497062133
196,Aus,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,1050378.7793419377,0.0,4902526.883080235,1469.1535555555556,366.09126195458447,8158.431864034655,3.9587536052525487,857493.5369586786,204847.29130061655
197,Aus,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,770917.67599728,119245.4608438347,4902526.883080235,1469.1535555555556,342.1838913008064,8158.431864034655,3.9587536052525496,1256200.101147171,204847.29130061655
198,Aus,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,677016.9341685359,424021.15998582245,4902429.649887176,1469.1535555555556,325.28547166311046,8158.431864034655,3.958598680790843,1654906.6653356636,204877.41451837725
199,Aus,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Warm,632034.5157083303,777671.05990009,4902193.286981765,1469.1535555555556,317.63781772316315,8158.431864034655,3.9582025738921174,2053613.229524156,204951.6603323969
200,Ein,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,972684.5733608367,179.76591752359914,4863952.755336606,1450.1920218579235,358.85150438733814,8158.431864034655,3.9587534784900353,935367.5338573034,204847.31630061654
201,Ein,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,709679.4395557318,135881.19630091148,4863952.755336606,1450.1920218579235,338.95389130080645,8158.431864034655,3.9587534784900353,1334074.0980457962,204847.31630061654
202,Ein,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,623185.4898670259,448043.7639152682,4863795.160393265,1450.1920218579235,322.6154716631105,8158.431864034655,3.958490303270063,1732780.6622342886,204897.36318604668
203,Ein,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,581902.3820402374,805378.2484923976,4863521.899802787,1450.1920218579235,314.9678177231632,8158.431864034655,3.9579919261161396,2131487.226422781,204986.33497062133
204,Aus,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1050378.7793419377,0.0,4863952.835120081,1450.1920218579235,366.09126195458447,8158.431864034655,3.9587536052525487,857493.5369586786,204847.29130061655
205,Aus,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,770917.67599728,119245.4608438347,4863952.835120081,1450.1920218579235,342.1838913008064,8158.431864034655,3.9587536052525496,1256200.101147171,204847.29130061655
206,Aus,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,677016.9341685359,424021.15998582245,4863857.195913794,1450.1920218579235,325.28547166311046,8158.431864034655,3.958598680790843,1654906.6653356636,204877.41451837725
207,Aus,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Warm,632034.5157083303,777671.05990009,4863624.70781011,1450.1920218579235,317.63781772316315,8158.431864034655,3.9582025738921174,2053613.229524156,204951.6603323969
208,Ein,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,1175568.4281283675,179.76591752359914,4013042.6365547394,1469.1535555555556,408.13114213791056,8158.431864034655,3.952299674841739,935367.5338573034,407731.1710681474
209,Ein,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,906278.5307569709,129596.4327346196,4013042.6365547394,1469.1535555555556,376.6986146155586,8158.431864034655,3.952299674841739,1334074.0980457962,407731.1710681474
210,Ein,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,807115.6038872114,429090.0231679228,4012882.4150290117,1469.1535555555556,357.5204857895212,8158.431864034655,3.9521682295630045,1732780.6622342886,407781.21795357746
211,Ein,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,757714.9262935055,778275.2930778987,4012504.9045585655,1469.1535555555556,351.5255206721508,8158.431864034655,3.9518325164216686,2131487.226422781,407901.83463838825
212,Aus,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,1253262.634109469,0.0,4013042.7176679387,1469.1535555555556,408.13114213791056,8158.431864034655,3.9522997381324947,857493.5369586786,407731.1460681474
213,Aus,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,968415.5010762609,113859.4311552848,4013042.7176679387,1469.1535555555556,380.32885764920485,8158.431864034655,3.9522997381324947,1256200.101147171,407731.1460681474
214,Aus,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,862043.0488544042,406163.4199041601,4012945.484474882,1469.1535555555556,361.8255206721508,8158.431864034655,3.952222373963087,1654906.6653356636,407761.26928590797
215,Aus,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Warm,809004.0792398369,751740.9058920047,4012659.082472628,1469.1535555555556,361.8255206721508,8158.431864034655,3.951981189616771,2053613.229524156,407851.3778719888
216,Ein,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1175568.4281283675,179.76591752359914,3989050.29755402,1450.1920218579235,408.13114213791056,8158.431864034655,3.952299674841739,935367.5338573034,407731.1710681474
217,Ein,Ein,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,906278.5307569709,129596.4327346196,3989050.29755402,1450.1920218579235,376.6986146155586,8158.431864034655,3.952299674841739,1334074.0980457962,407731.1710681474
218,Ein,Ein,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,807115.6038872114,429090.0231679228,3988892.7026106804,1450.1920218579235,357.5204857895212,8158.431864034655,3.9521682295630045,1732780.6622342886,407781.21795357746
219,Ein,Ein,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,757714.9262935055,778275.2930778987,3988521.3808364714,1450.1920218579235,351.5255206721508,8158.431864034655,3.9518325164216686,2131487.226422781,407901.83463838825
220,Aus,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,1253262.634109469,0.0,3989050.377337495,1450.1920218579235,408.13114213791056,8158.431864034655,3.9522997381324947,857493.5369586786,407731.1460681474
221,Aus,Ein,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,968415.5010762609,113859.4311552848,3989050.377337495,1450.1920218579235,380.32885764920485,8158.431864034655,3.9522997381324947,1256200.101147171,407731.1460681474
222,Aus,Ein,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,862043.0488544042,406163.4199041601,3988954.7381312083,1450.1920218579235,361.8255206721508,8158.431864034655,3.952222373963087,1654906.6653356636,407761.26928590797
223,Aus,Ein,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Warm,809004.0792398369,751740.9058920047,3988673.031243745,1450.1920218579235,361.8255206721508,8158.431864034655,3.951981189616771,2053613.229524156,407851.3778719888
224,Ein,Ein,25 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,1364324.1959849442,179.76591752359914,3201178.370302151,1469.1535555555556,460.7843386914737,8158.431864034655,3.926579882344057,935367.5338573034,596486.938924724
225,Ein,Ein,500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,1092580.067078781,127142.20119985305,3201178.370302151,1469.1535555555556,422.78533383023097,8158.431864034655,3.926579882344057,1334074.0980457962,596486.938924724
226,Ein,Ein,1.000 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,984750.4172667895,417969.06869092386,3201018.148776423,1469.1535555555556,413.16348261590304,8158.431864034655,3.9264921866578,1732780.6622342886,596536.9858101542
227,Ein,Ein,1.500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,928164.739999417,759969.3389272335,3200640.638305977,1469.1535555555556,413.16348261590304,8158.431864034655,3.9262678686460473,2131487.226422781,596657.602494965
228,Aus,Ein,25 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,1442018.4019660458,0.0,3201178.45141535,1469.1535555555556,460.7843386914737,8158.431864034655,3.9265799245287503,857493.5369586786,596486.9139247241
229,Aus,Ein,500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Warm,1155134.1352753087,111822.29749775582,3201178.45141535,1469.1535555555556,428.4668057395465,8158.431864034655,3.9265799245287503,1256200.101147171,596486.9139247241
