,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
11,Ein,Aus,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Normal,997588.3894474092,613955.1800932855,4097215.551794836,1248.083606557377,348.68770998209504,0.0,0.0,1319391.8156458766,0.0
12,Aus,Aus,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Normal,1669237.8309003622,0.0,4097215.551794836,1248.083606557377,383.2693300024279,0.0,0.0,33787.194099637694,0.0
13,Aus,Aus,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Normal,1306692.869565116,40031.913547292024,4097215.551794836,1248.083606557377,370.8074556184423,0.0,0.0,436364.06898217555,0.0
14,Aus,Aus,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Normal,1136658.7846739364,272574.7035386499,4097215.551794836,1248.083606557377,360.4595518844883,0.0,0.0,838940.9438647135,0.0
15,Aus,Aus,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,zukunft Normal,1053415.1161701395,591907.9099173909,4097215.551794836,1248.083606557377,356.1277099820951,0.0,0.0,1241517.8187472513,0.0
16,Ein,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1861021.2316141212,0.0,2830794.094015112,1268.885,414.54828881503306,0.0,4.454680479433312,111661.1909982627,269657.3976123839
17,Ein,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1495049.452815484,36605.09608390059,2830794.094015112,1268.885,394.45744671728903,0.0,4.454680479433312,514238.06588080054,269657.3976123839
18,Ein,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1312050.6886777144,256000.19126263098,2830197.104059901,1268.885,386.49759258234735,0.0,4.453650296791291,916814.9407633385,269840.41317842196
19,Ein,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1219205.96727619,565562.8236395036,2829652.6778837456,1268.885,381.19652796607886,0.0,4.452668836024178,1319391.8156458766,270009.93428256287
20,Aus,Aus,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1938895.2285127463,0.0,2830794.094015112,1268.885,429.5431457533576,0.0,4.454680479433312,33787.194099637694,269657.3976123839
21,Aus,Aus,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1566159.9544532918,29841.600823083558,2830794.094015112,1268.885,409.95744671728903,0.0,4.454680479433312,436364.06898217555,269657.3976123839
22,Aus,Aus,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1374252.0250386447,240329.57554993613,2830203.639345996,1268.885,392.9683698684721,0.0,4.45366224904998,838940.9438647135,269838.368353422
23,Aus,Aus,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,zukunft Normal,1276672.4523709083,545159.5128302468,2829666.4438603213,1268.885,389.2715970894514,0.0,4.4526922290794415,1241517.8187472513,270005.73328791274
24,Ein,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1861021.2316141212,0.0,2784387.633457487,1248.083606557377,414.54828881503306,0.0,4.454680479433312,111661.1909982627,269657.3976123839
25,Ein,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1495049.452815484,36605.09608390059,2784387.633457487,1248.083606557377,394.45744671728903,0.0,4.454680479433312,514238.06588080054,269657.3976123839
26,Ein,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1312050.6886777144,256000.19126263098,2783800.4302228536,1248.083606557377,386.49759258234735,0.0,4.453650296791291,916814.9407633385,269840.41317842196
27,Ein,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1219205.96727619,565562.8236395036,2783264.929065979,1248.083606557377,381.19652796607886,0.0,4.452668836024178,1319391.8156458766,270009.93428256287
28,Aus,Aus,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1938895.2285127463,0.0,2784387.633457487,1248.083606557377,429.5431457533576,0.0,4.454680479433312,33787.194099637694,269657.3976123839
29,Aus,Aus,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1566159.9544532918,29841.600823083558,2784387.633457487,1248.083606557377,409.95744671728903,0.0,4.454680479433312,436364.06898217555,269657.3976123839
30,Aus,Aus,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1374252.0250386447,240329.57554993613,2783806.8583731106,1248.083606557377,392.9683698684721,0.0,4.45366224904998,838940.9438647135,269838.368353422
31,Aus,Aus,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1276672.4523709083,545159.5128302468,2783278.4693708085,1248.083606557377,389.2715970894514,0.0,4.4526922290794415,1241517.8187472513,270005.73328791274
32,Ein,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,2055514.2259248807,0.0,1970495.9954265447,1268.885,482.8198859044844,0.0,4.256176162694049,111661.1909982627,464150.3919231435
33,Ein,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1688260.3405966838,35322.98955434112,1970495.9954265447,1268.885,461.11767999741585,0.0,4.256176162694049,514238.06588080054,464150.3919231435
34,Ein,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1497666.6745915904,247106.80583320695,1969844.816596938,1268.885,452.3389361740414,0.0,4.255610664254742,916814.9407633385,464349.7845217217
35,Ein,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1396728.282975142,548396.5246318491,1968716.103199291,1268.885,448.2531941789028,0.0,4.254602777033838,1319391.8156458766,464698.5489891688
36,Aus,Aus,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,2133388.2228235053,0.0,1970495.9954265447,1268.885,495.71988590448444,0.0,4.256176162694049,33787.194099637694,464150.3919231435
37,Aus,Aus,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1759675.3792848638,28864.031343895873,1970495.9954265447,1268.885,476.09926191548436,0.0,4.256176162694049,436364.06898217555,464150.3919231435
38,Aus,Aus,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1560367.284623871,231938.26629186294,1969860.6252102624,1268.885,462.43893617404143,0.0,4.255624448352421,838940.9438647135,464344.93719672173
39,Aus,Aus,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,zukunft Normal,1455052.3990413356,528851.8334821804,1968733.00326511,1268.885,457.54319417890275,0.0,4.254617560932333,1241517.8187472513,464693.3593064065
40,Ein,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2055514.2259248807,0.0,1938192.7823867656,1248.083606557377,482.8198859044844,0.0,4.256176162694049,111661.1909982627,464150.3919231435
41,Ein,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1688260.3405966838,35322.98955434112,1938192.7823867656,1248.083606557377,461.11767999741585,0.0,4.256176162694049,514238.06588080054,464150.3919231435
42,Ein,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1497666.6745915904,247106.80583320695,1937552.2786199388,1248.083606557377,452.3389361740414,0.0,4.255610664254742,916814.9407633385,464349.7845217217
43,Ein,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1396728.282975142,548396.5246318491,1936442.068720614,1248.083606557377,448.2531941789028,0.0,4.254602777033838,1319391.8156458766,464698.5489891688
44,Aus,Aus,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2133388.2228235053,0.0,1938192.7823867656,1248.083606557377,495.71988590448444,0.0,4.256176162694049,33787.194099637694,464150.3919231435
45,Aus,Aus,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1759675.3792848638,28864.031343895873,1938192.7823867656,1248.083606557377,476.09926191548436,0.0,4.256176162694049,436364.06898217555,464150.3919231435
46,Aus,Aus,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1560367.284623871,231938.26629186294,1937567.8280756676,1248.083606557377,462.43893617404143,0.0,4.255624448352421,838940.9438647135,464344.93719672173
47,Aus,Aus,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1455052.3990413356,528851.8334821804,1936458.6917361736,1248.083606557377,457.54319417890275,0.0,4.254617560932333,1241517.8187472513,464693.3593064065
48,Ein,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,2244710.3517986676,0.0,1140654.3951100055,1268.885,559.5361377151776,0.0,4.166798475444573,111661.1909982627,653346.5177969302
49,Ein,Aus,500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1877042.3230104707,34908.84609434131,1140654.3951100055,1268.885,531.006739058325,0.0,4.166798475444573,514238.06588080054,653346.5177969302
50,Ein,Aus,1.000 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1681449.422821523,241693.42818935312,1140003.216280399,1268.885,524.8700970460092,0.0,4.166423952667778,916814.9407633385,653545.9103955084
51,Ein,Aus,1.500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1574093.677929027,536499.526766603,1138656.1416438378,1268.885,520.3811689415609,0.0,4.165633646070824,1319391.8156458766,653960.9418083006
52,Aus,Aus,25 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,2322584.348697292,0.0,1140654.3951100055,1268.885,563.991482993936,0.0,4.166798475444573,33787.194099637694,653346.5177969302
53,Aus,Aus,500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1948585.5908288292,28578.117014074513,1140654.3951100055,1268.885,542.2410771136797,0.0,4.166798475444573,436364.06898217555,653346.5177969302
54,Aus,Aus,1.000 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1744471.340660614,226846.1964548189,1140019.024893723,1268.885,534.9700970460092,0.0,4.1664330848544635,838940.9438647135,653541.0630705083
55,Aus,Aus,1.500 kWp,Luft/Wasser 600,Normal weiter,0%,45,zukunft Normal,1633014.7562295913,517555.52285130456,1138685.2986570038,1268.885,529.866685519172,0.0,4.165650304770786,1241517.8187472513,653952.0271255382
56,Ein,Aus,25 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2244710.3517986676,0.0,1121955.142731153,1248.083606557377,559.5361377151776,0.0,4.166798475444573,111661.1909982627,653346.5177969302
57,Ein,Aus,500 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1877042.3230104707,34908.84609434131,1121955.142731153,1248.083606557377,531.006739058325,0.0,4.166798475444573,514238.06588080054,653346.5177969302
58,Ein,Aus,1.000 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1681449.422821523,241693.42818935312,1121314.6389643266,1248.083606557377,524.8700970460092,0.0,4.166423952667778,916814.9407633385,653545.9103955084
59,Ein,Aus,1.500 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1574093.677929027,536499.526766603,1119989.6475185286,1248.083606557377,520.3811689415609,0.0,4.165633646070824,1319391.8156458766,653960.9418083006
60,Aus,Aus,25 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2322584.348697292,0.0,1121955.142731153,1248.083606557377,563.991482993936,0.0,4.166798475444573,33787.194099637694,653346.5177969302
61,Aus,Aus,500 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1948585.5908288292,28578.117014074513,1121955.142731153,1248.083606557377,542.2410771136797,0.0,4.166798475444573,436364.06898217555,653346.5177969302
62,Aus,Aus,1.000 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1744471.340660614,226846.1964548189,1121330.1884200554,1248.083606557377,534.9700970460092,0.0,4.1664330848544635,838940.9438647135,653541.0630705083
63,Aus,Aus,1.500 kWp,Luft/Wasser 600,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1633014.7562295913,517555.52285130456,1120018.3265478727,1248.083606557377,529.866685519172,0.0,4.165650304770786,1241517.8187472513,653952.0271255382
64,Ein,Aus,25 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,2415499.1915148892,0.0,405941.7391563073,1268.885,642.7161917558637,0.0,4.105641911617171,111661.1909982627,824135.3575131521
65,Ein,Aus,500 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,2047763.4162945666,34841.099662215296,405941.7391563073,1268.885,605.4487887390717,0.0,4.105641911617171,514238.06588080054,824135.3575131521
66,Ein,Aus,1.000 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,1849761.1262729801,239216.29192458862,405290.5603267005,1268.885,600.8208638415919,0.0,4.105359776643591,916814.9407633385,824334.7501117303
67,Ein,Aus,1.500 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,1738413.5909929564,530030.6001143102,403943.4856901393,1268.885,600.8208638415919,0.0,4.104763855182046,1319391.8156458766,824749.7815245225
68,Aus,Aus,25 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,2493373.188413514,0.0,405941.7391563073,1268.885,642.7161917558637,0.0,4.105641911617171,33787.194099637694,824135.3575131521
69,Aus,Aus,500 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,2119338.7894343333,28542.475903356393,405941.7391563073,1268.885,609.7998944216605,0.0,4.105641911617171,436364.06898217555,824135.3575131521
70,Aus,Aus,1.000 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,1912971.0089420844,224557.02502006793,405306.36894002475,1268.885,604.6964828948235,0.0,4.105366657700639,838940.9438647135,824329.9027867304
71,Aus,Aus,1.500 kWp,Luft/Wasser 800,Normal weiter,0%,45,zukunft Normal,1797576.2131521732,511328.14005766454,403972.6427033056,1268.885,600.8208638415919,0.0,4.1047764062221965,1241517.8187472513,824740.8668417602
72,Ein,Aus,25 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2415499.1915148892,0.0,399286.9565471874,1248.083606557377,642.7161917558637,0.0,4.105641911617171,111661.1909982627,824135.3575131521
73,Ein,Aus,500 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2047763.4162945666,34841.099662215296,399286.9565471874,1248.083606557377,605.4487887390717,0.0,4.105641911617171,514238.06588080054,824135.3575131521
74,Ein,Aus,1.000 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1849761.1262729801,239216.29192458862,398646.45278036117,1248.083606557377,600.8208638415919,0.0,4.105359776643591,916814.9407633385,824334.7501117303
75,Ein,Aus,1.500 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1738413.5909929564,530030.6001143102,397321.46133456315,1248.083606557377,600.8208638415919,0.0,4.104763855182046,1319391.8156458766,824749.7815245225
76,Aus,Aus,25 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2493373.188413514,0.0,399286.9565471874,1248.083606557377,642.7161917558637,0.0,4.105641911617171,33787.194099637694,824135.3575131521
77,Aus,Aus,500 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2119338.7894343333,28542.475903356393,399286.9565471874,1248.083606557377,609.7998944216605,0.0,4.105641911617171,436364.06898217555,824135.3575131521
78,Aus,Aus,1.000 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1912971.0089420844,224557.02502006793,398662.00223608996,1248.083606557377,604.6964828948235,0.0,4.105366657700639,838940.9438647135,824329.9027867304
79,Aus,Aus,1.500 kWp,Luft/Wasser 800,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1797576.2131521732,511328.14005766454,397350.1403639071,1248.083606557377,600.8208638415919,0.0,4.1047764062221965,1241517.8187472513,824740.8668417602
80,Ein,Aus,25 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,2472592.3168558846,0.0,148462.46575689854,1268.885,642.7161917558637,0.0,4.10260912017008,111661.1909982627,881228.4828541469
81,Ein,Aus,500 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,2104848.1030090465,34832.6610357002,148462.46575689854,1268.885,605.4487887390717,0.0,4.10260912017008,514238.06588080054,881228.4828541469
82,Ein,Aus,1.000 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,1906242.4988315254,238604.53914213873,147811.28692729175,1268.885,600.8208638415919,0.0,4.1023459461166665,916814.9407633385,881427.8754527251
83,Ein,Aus,1.500 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,1793374.5283909715,527898.4121713309,146464.21229073053,1268.885,600.8208638415919,0.0,4.10179002481021,1319391.8156458766,881842.9068655173
84,Aus,Aus,25 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,2550466.3137545097,0.0,148462.46575689854,1268.885,642.7161917558637,0.0,4.10260912017008,33787.194099637694,881228.4828541469
85,Aus,Aus,500 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,2176426.739342263,28537.300470291888,148462.46575689854,1268.885,609.7998944216605,0.0,4.10260912017008,436364.06898217555,881228.4828541469
86,Aus,Aus,1.000 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,1969485.7207005182,223978.61143750625,147827.095540616,1268.885,604.6964828948235,0.0,4.102352364887098,838940.9438647135,881423.028127725
87,Aus,Aus,1.500 kWp,Luft/Wasser 1000,Normal weiter,0%,45,zukunft Normal,1852633.4017533988,509292.20331789495,146493.36930389685,1268.885,600.8208638415919,0.0,4.101801733187377,1241517.8187472513,881833.9921827549
88,Ein,Aus,25 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2472592.3168558846,0.0,146028.654842851,1248.083606557377,642.7161917558637,0.0,4.10260912017008,111661.1909982627,881228.4828541469
89,Ein,Aus,500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2104848.1030090465,34832.6610357002,146028.654842851,1248.083606557377,605.4487887390717,0.0,4.10260912017008,514238.06588080054,881228.4828541469
90,Ein,Aus,1.000 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1906242.4988315254,238604.53914213873,145388.1510760247,1248.083606557377,600.8208638415919,0.0,4.1023459461166665,916814.9407633385,881427.8754527251
91,Ein,Aus,1.500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1793374.5283909715,527898.4121713309,144063.15963022676,1248.083606557377,600.8208638415919,0.0,4.10179002481021,1319391.8156458766,881842.9068655173
92,Aus,Aus,25 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2550466.3137545097,0.0,146028.654842851,1248.083606557377,642.7161917558637,0.0,4.10260912017008,33787.194099637694,881228.4828541469
93,Aus,Aus,500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2176426.739342263,28537.300470291888,146028.654842851,1248.083606557377,609.7998944216605,0.0,4.10260912017008,436364.06898217555,881228.4828541469
94,Aus,Aus,1.000 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1969485.7207005182,223978.61143750625,145403.70053175342,1248.083606557377,604.6964828948235,0.0,4.102352364887098,838940.9438647135,881423.028127725
95,Aus,Aus,1.500 kWp,Luft/Wasser 1000,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1852633.4017533988,509292.20331789495,144091.83865957067,1248.083606557377,600.8208638415919,0.0,4.101801733187377,1241517.8187472513,881833.9921827549
96,Ein,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,2031571.8069319734,0.0,2233949.7813958847,957.3810479717044,442.2671686120508,0.0,3.94903666797393,111661.1909982627,440207.97293023637
97,Ein,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1659472.2706095467,30477.338560110536,2233949.7813958847,957.3810479717044,427.5563169702655,0.0,3.94903666797393,514238.06588080054,440207.97293023637
98,Ein,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1461963.7862856635,235545.7291187657,2233949.7813958847,957.3810479717044,421.09755797128344,0.0,3.94903666797393,916814.9407633385,440207.97293023637
99,Ein,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1359180.6148475672,535339.4325632073,2233949.7813958847,957.3810479717044,419.5164787727888,0.0,3.94903666797393,1319391.8156458766,440207.97293023637
100,Aus,Aus,25 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,2109445.8038305985,0.0,2233949.7813958847,957.3810479717044,451.8042207042196,0.0,3.94903666797393,33787.194099637694,440207.97293023637
101,Aus,Aus,500 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1731397.2658507994,24528.336902738647,2233949.7813958847,957.3810479717044,441.4563169702655,0.0,3.94903666797393,436364.06898217555,440207.97293023637
102,Aus,Aus,1.000 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1525080.0612246874,220788.00715916444,2233949.7813958847,957.3810479717044,431.10841323631155,0.0,3.94903666797393,838940.9438647135,440207.97293023637
103,Aus,Aus,1.500 kWp,Sole/Wasser 200,Normal weiter,0%,45,zukunft Normal,1417708.6347562307,515993.4555732455,2233949.7813958847,957.3810479717044,426.95647877278884,0.0,3.94903666797393,1241517.8187472513,440207.97293023637
104,Ein,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2031571.8069319734,0.0,2197327.653832018,941.6862766934797,442.2671686120508,0.0,3.94903666797393,111661.1909982627,440207.97293023637
105,Ein,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1659472.2706095467,30477.338560110536,2197327.653832018,941.6862766934797,427.5563169702655,0.0,3.94903666797393,514238.06588080054,440207.97293023637
106,Ein,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1461963.7862856635,235545.7291187657,2197327.653832018,941.6862766934797,421.09755797128344,0.0,3.94903666797393,916814.9407633385,440207.97293023637
107,Ein,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1359180.6148475672,535339.4325632073,2197327.653832018,941.6862766934797,419.5164787727888,0.0,3.94903666797393,1319391.8156458766,440207.97293023637
108,Aus,Aus,25 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,2109445.8038305985,0.0,2197327.653832018,941.6862766934797,451.8042207042196,0.0,3.94903666797393,33787.194099637694,440207.97293023637
109,Aus,Aus,500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1731397.2658507994,24528.336902738647,2197327.653832018,941.6862766934797,441.4563169702655,0.0,3.94903666797393,436364.06898217555,440207.97293023637
110,Aus,Aus,1.000 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1525080.0612246874,220788.00715916444,2197327.653832018,941.6862766934797,431.10841323631155,0.0,3.94903666797393,838940.9438647135,440207.97293023637
111,Aus,Aus,1.500 kWp,Sole/Wasser 200,Zwei-Stoff-Brenner,0%,45,zukunft Normal,1417708.6347562307,515993.4555732455,2197327.653832018,941.6862766934797,426.95647877278884,0.0,3.94903666797393,1241517.8187472513,440207.97293023637
112,Ein,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Normal,2347575.5478963386,0.0,852195.8249224965,645.8770959434088,513.7258574595809,0.0,3.9433083786872545,111661.1909982627,756211.7138946006
113,Ein,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Normal,1974810.3189246077,29811.64591080747,852195.8249224965,645.8770959434088,484.1723874930182,0.0,3.9433083786872545,514238.06588080054,756211.7138946006
114,Ein,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Normal,1768036.3851763003,225614.5870450384,852195.8249224965,645.8770959434088,480.58269653196584,0.0,3.9433083786872545,916814.9407633385,756211.7138946006
115,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Normal,1652832.5006197316,512987.5773710073,852195.8249224965,645.8770959434088,478.6983219657337,0.0,3.9433083786872545,1319391.8156458766,756211.7138946006
116,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,45,zukunft Normal,2425449.544794963,0.0,852195.8249224965,645.8770959434088,513.7258574595809,0.0,3.9433083786872545,33787.194099637694,756211.7138946006
